"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","9.25","9.42","","6.8","6.3","","8.05","0.4","0.45","0.35","14.1","1.6","0.22","4.65","7.5","2.4","26.4","43.5","6.1","","","","","","","","0.17","98.19","","","0-12","","7.3","","","","","2,5YR 2,5/4","","","","friable","adhesivo","plástico","bloques subangulares","medios","moderado","Canalículos, lombrices, lentes de carbon","A1","Húmedo","8887","gradual","suave","","1996","1868","","90.0"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","modal","1981-07-14"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","","true","","","Sobre la Ruta N° 129  a unos 500 mts. del Arroyo Guaviraví; hacia el Sur en un prestamo de suelo rojo sobre la ruta y frente a un eucaliptal","","","","-29.372471","-56.835382","","","","húmedo","uniforme","moderada","hídrica","","","Guaviraví ","Gi","","Corrientes","","Paleudalfes ródicos, franco fina, mixta","","","","ganadero","normal","moderadamente rápida","rápido","10 - 25%","clase 5","clase 5","loma","6.8","12","0","Abundantes","franco arenoso"
"","","4.31","4.67","","6.6","6.2","","3.65","0.25","0.33","0.085","11.05","0.9","0.11","5.5","7.55","2.3","28.4","45.9","4.8","","","","","","","","0.36","92.29","","","12-27","","8.2","","","","","2,5YR 2,5/4","","","","friable","adhesivo","plástico","bloques angulares","medios","moderado","Canalículos, poros abundantes, gravillas finas","A2","Húmedo","8888","gradual","suave","","1996","1868","","90.0"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","modal","1981-07-14"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","","true","","","Sobre la Ruta N° 129  a unos 500 mts. del Arroyo Guaviraví; hacia el Sur en un prestamo de suelo rojo sobre la ruta y frente a un eucaliptal","","","","-29.372471","-56.835382","","","","húmedo","uniforme","moderada","hídrica","","","Guaviraví ","Gi","","Corrientes","","Paleudalfes ródicos, franco fina, mixta","","","","ganadero","normal","moderadamente rápida","rápido","10 - 25%","clase 5","clase 5","loma","6.6","27","12","Abundantes","areno franco"
"","","5.24","5.24","","6.1","5.7","","4.1","0.4","0.68","0.064","19.45","0.7","0.1","5.85","7.15","2.9","26.7","39.9","3.9","","","","","","","","","100.0","","","27-51","","7.0","","","","","2,5YR 2,5/4","","","","friable","adhesivo","plástico","bloques angulares","medios","moderado","Gravillas pequeñas, poros, canalículos","Bt1","Húmedo","8889","gradual","suave","","1996","1868","","90.0"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","modal","1981-07-14"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","","true","","","Sobre la Ruta N° 129  a unos 500 mts. del Arroyo Guaviraví; hacia el Sur en un prestamo de suelo rojo sobre la ruta y frente a un eucaliptal","","","","-29.372471","-56.835382","","","","húmedo","uniforme","moderada","hídrica","","","Guaviraví ","Gi","","Corrientes","","Paleudalfes ródicos, franco fina, mixta","","","","ganadero","normal","moderadamente rápida","rápido","10 - 25%","clase 5","clase 5","loma","6.1","51","27","Comunes","franco arenoso"
"","","4.35","5.9","","5.0","4.49","","2.82","0.8","0.64","0.08","23.47","0.46","0.082","6.5","8.83","1.65","13.55","39.95","12.55","","","","","","","","1.55","73.14","","","51-92","","5.6","","","","","2,5YR 3/4","2,5YR 4/8","","","friable","muy adhesivo","plástico","bloques angulares","medios","moderado","Poros, canalículos, gravillas pequeñas","Bt2","Húmedo","8890","gradual","suave","","1996","1868","","90.0"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","modal","1981-07-14"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","","true","","","Sobre la Ruta N° 129  a unos 500 mts. del Arroyo Guaviraví; hacia el Sur en un prestamo de suelo rojo sobre la ruta y frente a un eucaliptal","","","","-29.372471","-56.835382","","","","húmedo","uniforme","moderada","hídrica","","","Guaviraví ","Gi","","Corrientes","","Paleudalfes ródicos, franco fina, mixta","","","","ganadero","normal","moderadamente rápida","rápido","10 - 25%","clase 5","clase 5","loma","5.0","92","51","Escasas","franco arcillo arenoso"
"","","3.23","4.56","","4.3","4.9","","2.25","0.75","0.16","0.075","24.6","0.2","0.07","5.65","8.3","2.4","24.6","35.8","4.3","","","","","","","","1.33","70.86","","","92 +","","2.9","","","","","2,5YR 3/6","2,5YR 4/8","","duro","friable","muy adhesivo","plástico","bloques angulares","medios","moderado","Canalículos, gravillas, restos de material originario","Bt3","Húmedo","8891","","","","1996","1868","","90.0"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","modal","1981-07-14"," La vegetación está modificada por agricultura, con, Elyonorus sp., Paspalum sp., entre otras. ","","true","","","Sobre la Ruta N° 129  a unos 500 mts. del Arroyo Guaviraví; hacia el Sur en un prestamo de suelo rojo sobre la ruta y frente a un eucaliptal","","","","-29.372471","-56.835382","","","","húmedo","uniforme","moderada","hídrica","","","Guaviraví ","Gi","","Corrientes","","Paleudalfes ródicos, franco fina, mixta","","","","ganadero","normal","moderadamente rápida","rápido","10 - 25%","clase 5","clase 5","loma","4.3","102","92","No presentes","franco arcillo arenoso"
