"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"3589","26.52","","31.51","","5.1","4.6","","28.01","1.73","1.27","1.02","27.47","4.03","0.32","33.74","71.46","0.14","0.31","0.59","0.03","","","","0.0","","","","","","","","1-9","","13.0","","","hmsk xxx","","10YR 3/1","","FeMn x","ligeramente duro","friable","","","granular","","","","A11","","7572","claro","suave","e f p FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","11","0","","franco arcillo limoso"
"3590","25.53","","32.28","","5.2","4.7","","25.71","4.05","0.66","1.17","30.62","2.89","0.24","38.02","68.26","0.1","0.36","0.62","0.04","","","","0.0","","","","0.79","","","","12-28","","12.0","","","clhmsk xxx","","10YR 3/2","","FeMn x","ligeramente duro","friable","","","granular","","","","A12","","7573","claro","suave","e f p FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","28","11","","franco arcillo limoso"
"3591","26.89","","34.13","","6.0","5.5","","31.4","3.72","0.38","2.0","33.63","1.61","0.11","32.47","63.0","0.13","0.42","0.69","2.13","","","","0.0","","","","","","","","33-47","","15.0","","","clsk xxx","","10YR 3/1","","FeMn xxx","muy duro","muy firme","","","prismas compuestos irregulares","medios","moderado","slck f intersectados","B21t","","7574","gradual","suave","e f p FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","47","28","","franco arcillo limoso"
"3592","28.12","","49.01","","6.8","6.1","","33.7","2.95","0.34","2.55","39.86","1.26","0.08","40.97","57.31","0.06","2.35","0.4","0.02","","","","0.0","","","","0.47","","","","52-64","","16.0","","","","","10YR 3/1","","FeMn xxx","extremadamente duro","firme","","","prismas compuestos irregulares","medios","moderado","slck xxx f intersectados","B22t","","7575","gradual","ondulado","c f p FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","65","47","","arcilloso limoso"
"3593","32.77","","50.55","","7.8","7.2","","","","0.42","4.9","45.04","0.32","0.03","23.81","54.09","0.03","0.26","0.55","0.03","","","","8.4","","","","","","","","74-85","","11.0","","","","xxx","10YR 4/2","","CaCO3 xxx; FeMn gr","duro","firme","","","prismas compuestos irregulares","medios","moderado","slck xxx gr","B3ca","","7576","difuso","ondulado","a g s FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","85","65","","arcilloso limoso"
"3594","33.59","","45.73","","8.0","7.3","","","","0.43","4.7","44.7","0.12","0.02","27.96","54.53","0.04","0.31","0.4","0.02","","","","10.3","","","","","","","","130-140","","6.0","","","","xxx","7.5YR 5/4","","CaCO3 xxx duras","duro","friable","","","bloques angulares","gruesos","moderado","gley fósil","Cca","","7577","","","a g s FeMn","1754","ER7-33C","200.0","","Limos calcáreos","modal","1982-11-23","","Al no disponer de la ficha original, se cargó en base a las publicaciones donde aparecía la serie.","true","s w","","Ea. ""San José"". Dpto. Federal","173","3160-24-1","64","-31.071123","-58.907178","Peniplanicie","suavemente ondulada","Psg","","","ligera","hídrica","","grado 0","El Rancho","Rch","","Entre Ríos","","Peluderte argiacuólico","","Ligeramente erosionada","clase 0","","normal","lenta","medio","","","clase 3","loma","","","85","","arcilloso limoso"
