"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"3501","29.6","21.5","24.0","6.3","6.9","5.7","2812.0","15.8","3.0","2.2","0.5","28.7","2.25","0.225","31.1","61.0","9.7","0.6","0.0","0.0","0.0","","","0.0","","","0.56","5.5","90.0","80.0","","0 - 28","","10.0","","","","","10YR 2/2","","","","friable","","","bloques subangulares","medios","","","A1","","1251","claro","suave","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","28","0","","franco limoso"
"3502","27.3","17.5","19.5","6.2","7.2","5.7","2994.0","12.1","3.0","1.8","0.6","29.2","0.82","0.1","30.7","60.2","10.1","0.5","0.0","0.0","0.0","","","0.0","","","0.4","4.1","90.0","81.0","","28 - 38","","8.0","","","+","","10YR 3/2","","Mn +","","friable","","","bloques subangulares","medios","moderado","","B1","","1252","claro","suave","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","35","28","","franco limoso"
"3503","31.2","23.3","25.5","5.8","7.3","5.3","2152.0","13.9","5.2","2.2","2.0","37.4","0.54","0.074","23.9","50.7","11.2","0.7","0.0","0.0","0.0","","","0.0","","","0.3","4.7","91.0","83.0","","38 - 52","","7.0","","","+++ (7.5YR 4/4)","","7.5YR 3/2","","Fe Mn ++","","firme","","plástico","prismas","medios","","","B21","","1253","claro","suave","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","52","35","","franco arcilloso"
"3504","35.0","27.4","29.9","6.1","7.4","5.4","1751.0","17.0","6.6","2.5","1.3","41.3","0.4","0.057","23.2","47.6","10.5","0.6","0.0","0.0","0.0","","","0.0","","","0.18","5.4","92.0","84.0","","52 - 76","","7.0","","","+++ (7.5YR 4/4)","","7.5YR 4/2","","Fe Mn +++","","extremadamente firme","","","prismas","medios","","","B22","","1254","claro","suave","++ (5YR 5/8)","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","76","52","","franco arcillo limoso"
"3505","31.1","23.8","25.3","6.2","7.4","5.5","1860.0","15.1","5.6","2.3","0.8","33.0","0.28","0.04","28.2","55.5","11.0","0.5","0.0","0.0","0.0","","","0.0","","","0.2","4.2","94.0","85.0","","76 - 122","","7.0","","","","","7.5YR 4/4","","+++","","extremadamente firme","","","bloques subangulares","medios","moderado","","B23","","1255","gradual","suave","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","122","76","","franco arcillo limoso"
"3506","30.1","24.5","24.8","6.1","7.4","5.4","1605.0","14.7","6.0","2.5","1.3","31.9","0.21","","27.0","59.8","7.5","0.8","0.0","0.0","0.0","","","0.0","","","0.2","4.2","98.0","85.0","","122 - 180","","","","","","","7.5YR 4.5/4","","+++","","friable","","","bloques subangulares","medios","moderado","","B3","","1256","difuso","suave","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","180","122","","franco limoso"
"3507","34.7","35.7","35.0","6.8","7.8","6.3","894.0","24.2","7.3","3.3","0.9","28.0","0.16","","37.3","66.7","7.5","3.6","1.5","0.0","0.0","","","0.0","","","0.43","3.8","100.0","91.0","","180 - 230","","","","","","","7.5YR 5/4","","Ca ++","","friable","","","bloques angulares","medios","moderado","","Cca","","1257","","","","524","8/638 C","","100.0","","no modal","1967-04-22","Alfalfa, trébol, cardo, festuca, cebadilla","A1 + Ap","true","","","A 20 km al E de Estación Salto, al N de Gahan","R 362","3560-3-4","","-34.310095","-60.024378","","","","fresco","no uniforme","nula","","","grado 0","Arroyo Dulce","AD","","Buenos Aires","","","","llana y moderadamente bien drenada","clase 0","agrícola","subnormal","lenta","lento","0 - 1%","","","loma","","230","180","","franco limoso"
