"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","4.1","5.6","","5.7","5.4","13379.0","3.0","0.8","0.3","0.1","4.7","0.65","0.082","2.6","11.4","3.8","54.3","24.6","1.2","","","","","","","","0.8","73.0","","","0-9","","8.0","","","","","10YR 4/3","10YR 7/1","","blando","muy friable","no adhesivo","no plástico","masiva","","","","Ap","","7394","gradual","suave","","1723","CFI 896","","","Formación Toropí-Yupoí. Greda Araucana ","modal","1970-02-14","El tapiz está compuesto de Andropogon sellonaus, Sporobolus poiretii, Paspalum notatum, Eragrostis lugens - Leguminosa: Desmodium canum.","","true","","","Paraje Isla Alta ; Cuarta sección. Departamento de Bella vista, Corrientes.","","","","-28.641901","-58.953776","Terraza Alta","Albardón. Lomas de cimas aplanadas","","","","","","","","Desmochado","Dh","","Corrientes",""," Udipsamentes ácuicos, franco fina ","","","","","normal","","medio","0 - 1%","","clase 2","loma","5.7","9","0","Abundantes ","arenoso"
"","","3.2","4.9","","5.5","5.2","13894.0","2.2","0.8","0.1","0.1","4.2","0.25","0.041","5.2","10.9","3.8","56.5","23.7","0.9","","","","","","","","1.0","65.0","","","9-47","","6.0","","","","","10YR 4,5/3 ","10YR 7/1","Hierro manganeso","blando","muy friable","no adhesivo","no plástico","bloques subangulares","medios","moderado","","A","","7395","gradual","suave","Comunes, débiles, medios","1723","CFI 896","","","Formación Toropí-Yupoí. Greda Araucana ","modal","1970-02-14","El tapiz está compuesto de Andropogon sellonaus, Sporobolus poiretii, Paspalum notatum, Eragrostis lugens - Leguminosa: Desmodium canum.","","true","","","Paraje Isla Alta ; Cuarta sección. Departamento de Bella vista, Corrientes.","","","","-28.641901","-58.953776","Terraza Alta","Albardón. Lomas de cimas aplanadas","","","","","","","","Desmochado","Dh","","Corrientes",""," Udipsamentes ácuicos, franco fina ","","","","","normal","","medio","0 - 1%","","clase 2","loma","5.5","47","9","Abundantes ","areno franco"
"","","2.9","4.2","","5.7","5.4","48887.0","2.3","0.5","0.1","0.1","4.2","0.08","","3.6","11.8","4.2","54.8","23.8","1.3","","","","","","","","0.5","69.0","","","47-66","","","","","","","10YR 6/2","10YR 7,5/2","Hierro manganeso, escasas,finas","suelto","suelto","no adhesivo","no plástico","masiva","","","","AC","","7396","abrupto","ondulado","Comunes, débiles, medios","1723","CFI 896","","","Formación Toropí-Yupoí. Greda Araucana ","modal","1970-02-14","El tapiz está compuesto de Andropogon sellonaus, Sporobolus poiretii, Paspalum notatum, Eragrostis lugens - Leguminosa: Desmodium canum.","","true","","","Paraje Isla Alta ; Cuarta sección. Departamento de Bella vista, Corrientes.","","","","-28.641901","-58.953776","Terraza Alta","Albardón. Lomas de cimas aplanadas","","","","","","","","Desmochado","Dh","","Corrientes",""," Udipsamentes ácuicos, franco fina ","","","","","normal","","medio","0 - 1%","","clase 2","loma","5.7","66","47","Abundantes","areno franco"
"","","20.0","23.2","","5.7","5.0","4682.0","14.5","4.4","0.6","0.5","30.0","0.32","0.057","6.6","13.7","3.2","35.8","16.7","0.6","","","","","","","","4.2","86.0","","","66-105","","6.0","","","clsk, abundantes, 10YR 5/2, slck, escasos, finos","","10YR 4,5/2","10YR 5/2","Hierro manganeso, abundantes, medias","muy duro","firme","muy adhesivo","plástico","prismas compuestos irregulares","gruesos","fuerte","Chorreaduras finas y gruesas, 10YR 4/1","2Btb1","","7397","gradual","suave","Abundantes, precisos, gruesos, 10YR 5/8","1723","CFI 896","","","Formación Toropí-Yupoí. Greda Araucana ","modal","1970-02-14","El tapiz está compuesto de Andropogon sellonaus, Sporobolus poiretii, Paspalum notatum, Eragrostis lugens - Leguminosa: Desmodium canum.","","true","","","Paraje Isla Alta ; Cuarta sección. Departamento de Bella vista, Corrientes.","","","","-28.641901","-58.953776","Terraza Alta","Albardón. Lomas de cimas aplanadas","","","","","","","","Desmochado","Dh","","Corrientes",""," Udipsamentes ácuicos, franco fina ","","","","","normal","","medio","0 - 1%","","clase 2","loma","5.7","105","66","Comunes-Escasas","franco arcillo arenoso"
"","","17.1","19.7","","6.1","5.0","5403.0","12.3","3.7","0.6","0.5","22.9","0.1","","5.1","11.2","3.3","41.4","20.3","0.9","","","","","","","","2.9","87.0","","","105 +","","","","","clsk, abundantes, finos","","10YR 6/3","","Hierro manganeso, escasas, finas","muy duro","firme","muy adhesivo","plástico","prismas compuestos regulares","gruesos","fuerte","Lentes de hierro manganeso, chorreaduras finas","2Btb2","","7398","gradual","suave","Comunes, precisos, gruesos, 7,5YR 6/4","1723","CFI 896","","","Formación Toropí-Yupoí. Greda Araucana ","modal","1970-02-14","El tapiz está compuesto de Andropogon sellonaus, Sporobolus poiretii, Paspalum notatum, Eragrostis lugens - Leguminosa: Desmodium canum.","","true","","","Paraje Isla Alta ; Cuarta sección. Departamento de Bella vista, Corrientes.","","","","-28.641901","-58.953776","Terraza Alta","Albardón. Lomas de cimas aplanadas","","","","","","","","Desmochado","Dh","","Corrientes",""," Udipsamentes ácuicos, franco fina ","","","","","normal","","medio","0 - 1%","","clase 2","loma","6.1","","105","Escasas","franco arcillo arenoso"
