"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"1085","","22.6","29.6","5.3","5.6","5.0","2558.0","20.7","0.8","0.4","0.7","30.1","2.52","0.25","26.3","59.6","9.1","1.0","0.2","0.0","0.0","","","0.0","","","","","76.0","","","0-20","","10.0","","","","","10YR 3/2","","","","muy friable","no adhesivo","no plástico","migajosa","muy finos","débil","","A11","","5634","abrupto","suave","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","6.0","20","0","3","franco"
"1086","","22.5","28.8","5.4","5.7","5.0","3197.0","19.4","2.1","0.3","0.7","32.6","1.68","0.195","22.4","56.8","9.5","0.8","0.3","0.0","0.0","","","0.0","","","","","78.0","","","20-28","","9.0","","","","","10YR 2/2","","","","muy friable","no adhesivo","no plástico","granular","finos","débil","larvas; lombrices","A12","","5635","abrupto","ondulado","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","6.0","28","20","3","franco"
"1087","","24.6","30.0","5.3","5.8","4.8","2757.0","21.2","2.1","0.6","0.7","35.8","1.33","0.148","24.4","54.7","8.6","0.7","0.2","0.0","0.0","","","0.0","","","","","84.0","","","28-36","","9.0","","","","","10YR 2/2","","","","muy friable","no adhesivo","no plástico","granular","medios","débil","larvas de isoca - Algo poroso","A3","","5636","claro","ondulado","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","6.0","36","28","2","franco arcilloso"
"1088","","32.5","37.4","5.4","6.0","4.6","1878.0","26.7","3.5","1.4","0.9","49.2","0.76","0.092","15.5","41.3","8.5","0.6","0.4","0.0","0.0","","","0.0","","","","","87.0","","","36-70","","8.0","","","Clsk +++","","10YR 3/2","10YR 4/2","","","extremadamente firme","muy adhesivo","muy plástico","prismas","gruesos","fuerte","","B21","","5637","claro","quebrado","Mat.Org.++medios, sobresalientes","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","6.0","70","36","2","arcilloso"
"1089","","34.7","38.4","5.9","6.4","5.1","1718.0","30.0","2.4","1.4","0.9","52.6","0.5","0.072","15.8","40.5","6.3","0.4","0.2","0.0","0.0","","","0.0","","","","","90.0","","","70-95","","7.0","","","Clsk +++","","10YR 3/3","10YR 4/3","","","muy firme","adhesivo","plástico","prismas","gruesos","moderado","","B22","","5638","difuso","quebrado","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","6.5","95","70","1","arcilloso"
"1090","","37.7","40.1","6.5","7.1","5.8","1558.0","31.4","3.8","1.6","0.9","52.7","0.39","0.057","14.7","39.5","7.2","0.4","0.2","0.0","0.0","","","0.0","","","","","94.0","","","95-105","","7.0","","","Clsk ++","","7.5YR 3/2","7.5YR 4/2","","","muy friable","ligeramente adhesivo","ligeramente plástico","bloques angulares","medios","débil","insectos","B23","","5639","difuso","ondulado","Mat.Org.++ medios, sobresalientes","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","7.0","105","95","","franco arcillo limoso"
"1091","","","33.1","7.2","8.3","7.1","1599.0","","","2.2","0.8","","0.24","0.04","","","","","","","","","","4.6","","","","","","","","105 +","","6.0","","","Clsk +","Ca ++","7.5YR 4/2","7.5YR 4/4","","","muy friable","no adhesivo","no plástico","bloques subangulares","finos","débil","","IIB3cab","","5640","","","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","8.0","450","105","","franco arcillo limoso"
"1092","","","33.0","7.5","8.5","7.2","1538.0","","","2.3","0.8","","0.1","","","","","","","","","","","6.7","","","","","","","","450 +","","","","","","","","","","","","","","","","","","","","5641","","","","1365","1/112 C","","90.0","","no modal","1965-11-25","Pastos naturales (Cardos, Manzanilla, Hordeum sp., Bromus, etc.)","La cantidad de materia orgánica es mas abundante en B3 que en B21.","true","","","A 2.4 km al SO de ruta 8 (yendo por camino secundario que desvía en el km 85 de la misma)","359","3560-11-2","15","-34.371075","-59.220905","Pampa ondulada","","","fresco","uniforme","ligera","hídrica","","grado 0","Portela","Po","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","medio","0 - 1%","clase 5","","media loma alta","","460","450","",""
