"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","8.98","15.2","","5.2","","1840.0","5.6","2.3","0.58","0.5","45.8","2.79","0.198","","35.2","6.8","7.8","2.9","1.5","","","","","","","","10.4","59.0","45.0","","0-8","","14.1","","","","","2.5YR 3/4","","Hierro, escaso, pequeño","","muy friable","ligeramente adhesivo","plástico","granular","gruesos","fuerte","","A","Seco","6534","claro","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","5.2","8","0","Abundantes","arcilloso"
"","","4.84","10.8","","4.8","","3160.0","2.4","2.0","0.04","0.4","60.7","2.03","0.132","","24.7","5.0","6.5","2.2","0.9","","","","","","","","7.8","44.0","47.0","","8-18","","15.4","","","","","2.5YR 3/4","","Hierro, escaso, pequeño","","muy friable","adhesivo","plástico","bloques angulares","gruesos","fuerte","muestra de material en forma de concreciones, canalículos","AB","Fresco","6535","gradual","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","4.8","18","8","Abundantes","arcilloso"
"","","5.47","9.5","","4.9","","8260.0","2.0","2.8","0.17","0.5","66.6","1.46","0.094","","21.8","3.9","5.1","1.6","1.0","","","","","","","","6.2","57.0","57.0","","18-47","","15.5","","","arcilla aluvial, escasos, finos","","10R 3/4","","Hierro, escaso, pequeño","","muy friable","adhesivo","plástico","bloques angulares","gruesos","fuerte","Restos de material originario, canalículos","BAt","Fresco","6536","gradual","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","4.9","47","18","comunes","arcilloso"
"","","4.2","9.3","","5.2","","16320.0","2.5","1.2","0.05","0.5","71.6","0.73","0.065","","18.5","3.6","4.4","1.3","0.6","","","","","","","","6.4","44.0","62.0","","47-98","","10.7","","","arcilla aluvial, escasos, finos","","10R 3/4","","Hierro, comunes, pequeño","","muy friable","muy adhesivo","plástico","bloques angulares","gruesos","moderado","Restos de materiales en forma de concreciones, canalículos, poros, gravas","Bt1","Húmedo","6537","gradual","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","5.1","98","47","Escasa","arcilloso"
"","","5.14","24.4","","5.4","","17850.0","2.8","1.9","0.04","0.4","73.7","0.17","0.049","","16.9","3.2","4.5","1.3","0.4","","","","","","","","6.7","21.0","54.0","","98-137","","3.5","","","arcilla aluvial, escasos, finos","","10R 3/6","","Hierro, escaso, pequeño","","suelto","muy adhesivo","plástico","bloques angulares","gruesos","moderado","Poros, canalículos, restos de materiales, en forma de concreciones ","Bt2","Húmedo","6538","gradual","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","5.4","137","98","Escasa","arcilloso"
"","","7.04","13.5","","5.3","","18360.0","3.3","1.3","0.04","0.4","74.6","0.21","0.042","","15.3","3.7","4.3","1.4","0.7","","","","","","","","5.1","52.0","53.0","","137+","","5.0","","","arcilla aluvial, abundantes, finos","","10R 3/6","","Hierro, escaso, pequeño","","suelto","muy adhesivo","plástico","bloques angulares","gruesos","moderado","Poros, canalículos, restos de materiales","Bt3","Húmedo","6539","gradual","suave","","1570","1846","","60.0","Grupo Solari-Serra","modal","1982-01-23","El tapíz vegetal está compuesto  por un pastizal de Paspalum sp., Schizachirium sp., Elionurus sp., Sporobolus sp. y Axonopus sp.; con matas de Vernonia chamaedrys.","Desde el 6º horizonte, el material se hace más suelto (blanco).","true","","","En el campo de la Estancia Rita de la Sra. Olga Vedoya, viuda de Chureky, a unos 400 m. del casco hacia el oeste y a 50 m. al sur de un alambrado de E-W en 5º Sección, departamento Ituzaingó, provincia de Corrientes.","5B","","430","-27.389752","-56.070765","Relieve ondulado compuesto de lomas cupuliformes, disectado por valles relativamente anchos, conformando una densa red de drenaje de tipo dendrítico","","","seco fresco húmedo","no uniforme","ligera","hídrica","","","Arroyo Itaembé","","","Corrientes","","Kandiudalfes ródicos","","","clase 0","ganadero","normal","moderada","medio","3 - 10%","clase 5","clase 4","loma","5.3","","137","","arcilloso"
