"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"5270","24.0","15.8","20.1","5.3","5.7","5.1","1590.0","10.7","2.3","2.7","0.1","20.7","1.75","0.166","16.5","54.1","22.5","2.7","0.0","0.0","0.0","","","0.0","","","","5.2","79.0","","","0 - 16","","11.0","","","","","10YR 3/2","","","","friable","no adhesivo","no plástico","granular","finos","débil","","Ap","fresco","6228","abrupto","suave","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","16","0","3","franco limoso"
"5271","23.7","15.3","18.8","5.5","5.8","5.1","2296.0","11.2","1.7","2.3","0.1","20.6","1.58","0.148","18.0","51.4","24.5","3.5","0.0","0.0","0.0","","","0.0","","","","4.3","81.0","","","16 - 23","","11.0","","","","","10YR 2/2","","","","friable","no adhesivo","no plástico","granular","medios","moderado","","A12","fresco","6229","claro","ondulado","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","23","16","3","franco limoso"
"5272","22.1","13.1","16.0","5.7","6.0","5.1","3534.0","9.0","2.1","1.9","0.1","20.5","0.93","0.092","17.4","48.6","28.0","2.9","0.0","0.0","0.0","","","0.0","","","","2.9","80.0","","","23 - 38","","10.0","","","","","10YR 3/3","","","","friable","no adhesivo","no plástico","bloques subangulares","medios","débil","cueva","A3","fresco","6230","claro","ondulado","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","38","23","3","franco limoso"
"5273","22.7","12.1","15.0","5.7","6.1","5.0","4020.0","8.3","2.3","1.4","0.1","21.2","0.66","0.084","13.5","48.5","27.2","3.1","0.0","0.0","0.0","","","0.0","","","","2.9","81.0","","","38 - 48","","8.0","","","","","10YR 4/4","","","","friable","no adhesivo","no plástico","bloques subangulares","medios","débil","cueva","B1","fresco","6231","claro","ondulado","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","48","38","3","franco limoso"
"5274","29.5","20.1","22.2","5.8","6.3","5.0","3446.0","12.8","5.8","1.3","0.2","33.7","0.5","0.079","13.3","34.3","28.0","4.0","0.0","0.0","0.0","","","0.0","","","","2.5","91.0","","","48 - 63","","6.0","","","++","","7.5YR 4/2","","","","firme","adhesivo","plástico","prismas","medios","fuerte","","B21","fresco","6232","claro","ondulado","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","63","48","2","franco arcilloso"
"5275","25.1","16.1","18.0","5.8","6.4","5.0","3755.0","10.3","4.4","1.2","0.2","24.0","0.27","0.044","12.0","46.4","26.6","3.0","0.0","0.0","0.0","","","0.0","","","","1.9","89.0","","","63 - 86","","6.0","","","+","","7.5YR 4/4","","","","firme","adhesivo","plástico","prismas","medios","moderado","","B22","fresco","6233","claro","ondulado","","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","86","63","2","franco arcilloso"
"5276","20.1","14.3","15.7","6.0","6.7","5.0","4424.0","8.9","3.9","1.3","0.2","13.9","0.16","0.029","14.4","47.6","34.6","3.9","0.0","0.0","0.0","","","0.0","","","","1.4","91.0","","","86 - 130","","6.0","","","","","7.5YR 4/4","","","","muy friable","no adhesivo","no plástico","prismas","medios","débil","","B3","fresco","6234","claro","ondulado","+ medios, precisos","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","130","86","2","franco limoso"
"5277","16.0","12.5","13.3","6.4","6.7","5.3","5369.0","7.0","3.7","1.5","0.3","10.8","0.09","","15.2","47.7","34.8","6.7","0.0","0.0","0.0","","","0.0","","","","0.7","94.0","","","130 +","","","","","","","7.5YR 5/4","","","","muy friable","no adhesivo","no plástico","masiva","","","fragipán, 40% del horizonte","Cx","fresco","6235","","","++ finos, sobresalientes (5YR 4/3)","1516","4/566 C","","95.0","Sedimentos franco limosos gruesos","no modal","1967-10-23","Trigo","El perfil corresponde a un Brunizem hidromórfico.
El A1 es mas bien corto.
El fragipán es compacto y en él están localizados la mayor concentración de moteados finos y de color 5 YR 3/4.
Las raíces llegan hasta el pico del B3 y no siguen precisamente los bordes de agregados.","true","s","","Henry Bell a Chivilcoy","336","3560-22-1","3","-35.036639","-59.957925","V - Loma","","","fresco","uniforme","nula","","","grado 0","Chivilcoy","Chi","Serie en revisión","Buenos Aires","","Argiudol","","","clase 0","agrícola","normal","moderada","lento","0 - 1%","clase 5","clase 3","loma","6.0","140","130","","franco limoso"
