"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"352","30.4","22.1","23.3","6.3","7.2","5.3","1825.0","11.1","5.1","2.9","3.0","30.3","1.96","0.2","29.7","60.7","8.4","0.6","0.0","0.0","0.0","","","0.0","","","0.5","7.3","94.0","75.0","","1-8","","10.0","","","","","10YR 3/2.5","10YR 4.5/2","","extremadamente duro","firme","no adhesivo","ligeramente plástico","bloques angulares","gruesos","fuerte","","A1","","1494","abrupto","suave","","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","5.8","12","0","3","franco"
"353","37.5","27.0","28.9","7.7","8.7","6.5","1076.0","11.8","7.3","2.6","5.3","34.3","1.2","0.123","30.8","57.8","7.5","0.4","0.0","0.0","0.0","","","0.0","","","0.86","3.0","94.0","90.0","","20-30","","10.0","","","Clsk +++","","10YR 3/2","10YR 4/2","CaCO3 ++","ligeramente duro","firme","adhesivo","no plástico","bloques subangulares","medios","moderado","algo untuoso","B21","","1495","gradual","suave","","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","8.8","43","12","3","franco"
"354","72.4","42.7","43.2","8.2","9.5","7.3","659.0","12.8","12.4","3.5","14.0","53.8","0.47","0.047","21.1","39.6","5.8","0.8","0.0","0.0","0.0","","","0.0","","","0.82","","99.0","","","45-50","","10.0","","","Clsk +++ (7.5YR 3/2)","","7.5YR 5/4","","CaCO3 ++","ligeramente duro","firme","adhesivo","plástico","prismas","finos","moderado","huevos de hormigas","B22","","1496","claro","suave","","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","9.0","60","43","1","arcilloso"
"355","30.3","35.6","36.5","7.9","9.3","7.2","747.0","10.8","11.9","2.7","10.2","26.1","0.21","0.041","32.8","63.2","9.3","1.4","0.0","0.0","0.0","","","0.0","","","0.66","","98.0","","","70-83","","5.0","","","Clsk + (7.5YR 3.5/2)","","7.5YR 5/4","","CaCO3 ++","ligeramente duro","friable","ligeramente adhesivo","no plástico","bloques subangulares","medios","moderado","","B31","","1497","difuso","suave","Mat.Org.con arcilla ++","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","8.4","88","60","1","franco arcilloso"
"356","30.1","27.7","28.9","7.8","8.3","6.5","1273.0","14.7","7.7","2.4","2.9","23.5","0.11","","31.1","66.8","8.4","1.3","0.0","0.0","0.0","","","0.0","","","0.5","","96.0","","","120-150","","","","","Clsk +","","7.5YR 4/4","","CaCO3 ++","","friable","ligeramente adhesivo","ligeramente plástico","bloques angulares","medios","moderado","","B32","","1498","","","Mat.Org.con arcilla ++","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","7.0","195","88","1","franco"
"357","31.6","33.0","34.5","7.3","8.2","6.6","1129.0","17.0","10.2","3.4","2.4","28.3","0.11","","46.8","66.0","5.1","0.6","0.0","0.0","0.0","","","0.0","","","0.5","2.8","96.0","92.0","","195-225","","","","","","","7.5YR 5/4","7.5YR 6.5/4","CaCO3 +","","friable","ligeramente adhesivo","no plástico","masiva","","","","IIC","","1499","","","","561","13/120 C","225.0","100.0","","no modal","1965-10-21","Pradera natural","B21: algo untuoso y en el techo restos de columnas. Reacción en las grietas y a lo largo de los tubos a los 26 cm.
B22: muchas grietas con material caído de los horizontes superiores.
B31: concreciones de CaCO3 de 4-5 cm.
A los 1,95 mts. encontramos una capa de calcáreo.","true","","","A 14 km al W de San Antonio de Areco (campo de Guevara)","R 362","3560-4-4","10","-34.313772","-59.607244","Pendiente media","","23 - 1 - N","fresco","no uniforme","ligera","hídrica","","","Gowland","Gw","","Buenos Aires","","Solodized solonetz","","","","ganadero","normal","moderada","medio","0 - 1%","clase 5","","media loma baja","6.8","225","195","","franco arcilloso"
