"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","31.4","15.1","","8.5","","","29.5","0.9","0.8","0.2","6.45","0.17","0.03","","18.44","","","","","","75.11","","2.51","6.43","7.25","","","","","1.39","0-22","13.68","6.0","","","","+++","10YR 3/4","10YR 5/2","","ligeramente duro","firme","no adhesivo","plástico","bloques angulares","medios","moderado","","An","S","15571","claro","suave","","3437","C-18","","","Arenas, limos, arcillas y gravas ﬂuviales","modal","2010-01-01","Suelo desnudo","","true","s c","VI","Establecimiento de Juan Luis Virgili","","","","-39.184497","-63.736094","Antiguo albardón del río Colorado","","","","","severa","eólica","","","C-18","","","Río Negro","","Ustipsamente arídico","","","","agrícola","","rápida","medio","3 - 10%","","clase 6","","8.5","22","0","2","areno franco"
"","","33.6","15.7","","8.8","","","31.7","1.4","0.3","0.2","20.81","0.7","0.06","","42.62","","","","","","36.58","","9.12","5.95","8.66","","","","","","22-56","14.6","12.0","","","","+++","10YR 3/4","10YR 5/3","CO3Ca ++","suelto","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","débil","","2ACnck","S","15572","claro","suave","","3437","C-18","","","Arenas, limos, arcillas y gravas ﬂuviales","modal","2010-01-01","Suelo desnudo","","true","s c","VI","Establecimiento de Juan Luis Virgili","","","","-39.184497","-63.736094","Antiguo albardón del río Colorado","","","","","severa","eólica","","","C-18","","","Río Negro","","Ustipsamente arídico","","","","agrícola","","rápida","medio","3 - 10%","","clase 6","","8.8","56","22","1","franco"
"","","37.8","10.7","","8.8","","","35.4","1.5","0.3","0.5","8.53","","0.04","","18.5","","","","","","72.97","","4.67","6.16","9.01","","","","","","56-120","15.17","","","","","+++","10YR 4/4","10YR 6/2","CO3Ca ++","suelto","friable","ligeramente adhesivo","ligeramente plástico","bloques angulares","medios","débil","","2Cnck","S","15573","claro","suave","","3437","C-18","","","Arenas, limos, arcillas y gravas ﬂuviales","modal","2010-01-01","Suelo desnudo","","true","s c","VI","Establecimiento de Juan Luis Virgili","","","","-39.184497","-63.736094","Antiguo albardón del río Colorado","","","","","severa","eólica","","","C-18","","","Río Negro","","Ustipsamente arídico","","","","agrícola","","rápida","medio","3 - 10%","","clase 6","","8.8","120","56","1","franco arenoso"
"","","","","","8.9","","","","","","","8.57","","","","16.53","","","","","","74.9","","7.87","7.74","9.65","","","","","","120-150","17.39","","","","","+++","7.5YR 4/3","7.5YR 6/2","CO3Ca +++","suelto","firme","ligeramente adhesivo","ligeramente plástico","bloques angulares","finos","débil","","2Cck","S","15574","claro","suave","","3437","C-18","","","Arenas, limos, arcillas y gravas ﬂuviales","modal","2010-01-01","Suelo desnudo","","true","s c","VI","Establecimiento de Juan Luis Virgili","","","","-39.184497","-63.736094","Antiguo albardón del río Colorado","","","","","severa","eólica","","","C-18","","","Río Negro","","Ustipsamente arídico","","","","agrícola","","rápida","medio","3 - 10%","","clase 6","","8.9","150","120","","franco"
