"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","18.6","22.49","26.4","5.0","6.0","4.7","1352.0","20.6","1.6","0.07","0.22","12.0","2.15","0.2","25.8","25.8","","19.5","","16.7","","","","0.0","","","","3.2","","85.0","","0-14","","11.0","","","hm ´ ","","10YR 4/2","10YR 5/2","FeMn x ´ f","","friable","no adhesivo","ligeramente plástico","granular","","","moderadamente lixiviado","A1","F","7220","claro","suave","c f p feMn","1693","ER3-56C","200.0","85.0","Limos calcáreos","modal","1973-08-23","Pastura natural buena, algún ñandubay","Los valores analíticos de textura no están correctos.","true","s","","Campo militar, 4 km al O de Chajarí, costado del nuevo trazado de la Ruta 14. Dpto. Federación","184","3157-13","12","-30.755671","-58.020789","Peniplanicie","Suavemente ondulada sin gilgai","Ps","seco fresco húmedo","no uniforme","nula","hídrica","","grado 0","Chajarí","Chj","","Entre Ríos","","Argiudol ácuico","","","clase 0","ganadero","normal","muy lenta","lento","0 - 1%","clase 5","clase 2","loma","","18","0","3","franco"
"","38.0","35.0","37.9","7.5","7.6","5.7","503.0","33.4","0.4","0.22","0.98","33.8","1.11","0.17","22.0","23.8","","10.8","","9.4","","","","0.0","","","","2.7","","92.0","","26-40","","7.0","",""," clhm x ´ f","","10YR 3/1","10YR 5/1","FeMn x < 1 mm","","firme","ligeramente adhesivo","plástico","prismas compuestos irregulares","medios","moderado","slck ´ f","B21","H","7221","claro","suave","c f p FeMn","1693","ER3-56C","200.0","85.0","Limos calcáreos","modal","1973-08-23","Pastura natural buena, algún ñandubay","Los valores analíticos de textura no están correctos.","true","s","","Campo militar, 4 km al O de Chajarí, costado del nuevo trazado de la Ruta 14. Dpto. Federación","184","3157-13","12","-30.755671","-58.020789","Peniplanicie","Suavemente ondulada sin gilgai","Ps","seco fresco húmedo","no uniforme","nula","hídrica","","grado 0","Chajarí","Chj","","Entre Ríos","","Argiudol ácuico","","","clase 0","ganadero","normal","muy lenta","lento","0 - 1%","clase 5","clase 2","loma","","44","18","2","franco arcilloso"
"","42.0","44.46","45.8","5.4","8.4","7.0","454.0","42.0","2.2","0.08","0.18","38.2","0.92","0.18","22.2","27.3","","9.56","","10.6","","","","3.9","","","","","","97.0","","48-57","","5.0","","","clhm ´ f","","10YR 3/1","10YR 4/1","CaCO3 x ´ f y micros < 3 mm; FeMn x < 1 mm","extremadamente duro","muy firme","adhesivo","plástico","prismas compuestos irregulares","medios","débil","slck ´ f","B22ca","F","7222","claro","suave","c f p FeMn","1693","ER3-56C","200.0","85.0","Limos calcáreos","modal","1973-08-23","Pastura natural buena, algún ñandubay","Los valores analíticos de textura no están correctos.","true","s","","Campo militar, 4 km al O de Chajarí, costado del nuevo trazado de la Ruta 14. Dpto. Federación","184","3157-13","12","-30.755671","-58.020789","Peniplanicie","Suavemente ondulada sin gilgai","Ps","seco fresco húmedo","no uniforme","nula","hídrica","","grado 0","Chajarí","Chj","","Entre Ríos","","Argiudol ácuico","","","clase 0","ganadero","normal","muy lenta","lento","0 - 1%","clase 5","clase 2","loma","","60","44","1","franco arcilloso"
"","35.5","32.65","34.9","8.0","8.5","7.1","436.0","27.0","3.0","0.15","2.5","26.1","0.75","0.18","16.9","36.6","","8.62","","12.4","","","","9.3","","","","","","94.0","","67-80","","4.0","","","","x","10YR 4/2","10YR 6/2","CaCO3 xx < 0,5 mm duros; FeMn x < 1 mm","extremadamente duro","muy firme","adhesivo","plástico","bloques angulares","gruesos","débil","","B31ca","F/S","7223","difuso","suave","c f p FeMn","1693","ER3-56C","200.0","85.0","Limos calcáreos","modal","1973-08-23","Pastura natural buena, algún ñandubay","Los valores analíticos de textura no están correctos.","true","s","","Campo militar, 4 km al O de Chajarí, costado del nuevo trazado de la Ruta 14. Dpto. Federación","184","3157-13","12","-30.755671","-58.020789","Peniplanicie","Suavemente ondulada sin gilgai","Ps","seco fresco húmedo","no uniforme","nula","hídrica","","grado 0","Chajarí","Chj","","Entre Ríos","","Argiudol ácuico","","","clase 0","ganadero","normal","muy lenta","lento","0 - 1%","clase 5","clase 2","loma","","87","60","1","franco arcilloso"
"","37.2","40.1","39.9","8.2","8.5","7.1","575.0","34.4","2.8","0.1","2.8","30.9","0.63","","16.7","35.7","","8.67","","9.5","","","","5.5","","","","","","100.0","","93-106","","","","","","xx","7.5YR 6/4","","CaCO3 xxx < 1 cm; FeMn x < 1 mm","extremadamente duro","muy firme","adhesivo","plástico","masiva","","","","B32ca","S","7224","","","c f p FeMn","1693","ER3-56C","200.0","85.0","Limos calcáreos","modal","1973-08-23","Pastura natural buena, algún ñandubay","Los valores analíticos de textura no están correctos.","true","s","","Campo militar, 4 km al O de Chajarí, costado del nuevo trazado de la Ruta 14. Dpto. Federación","184","3157-13","12","-30.755671","-58.020789","Peniplanicie","Suavemente ondulada sin gilgai","Ps","seco fresco húmedo","no uniforme","nula","hídrica","","grado 0","Chajarí","Chj","","Entre Ríos","","Argiudol ácuico","","","clase 0","ganadero","normal","muy lenta","lento","0 - 1%","clase 5","clase 2","loma","","110","87","v","franco arcilloso"
