"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","19.2","18.7","20.5","6.4","6.5","","","14.6","0.5","3.2","0.2","19.6","1.7","0.18","","63.2","9.2","2.5","0.1","0.3","","","","0.0","","","","1.6","","91.0","","0-22","","9.4","","","","0.0","10YR3/2","","","","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","débil","Algo de material decolorado","Ap","S","13573","claro","suave","","2993","30-1589C","","40.0","Loess","modal","1976-07-26","Rastrojo, Sorgo","","true","","","2,8 Km OSO Oliva, provincia de Córdoba","R-03","3363-2-2","33","-32.0517","-63.5978","Bajo extendido","Bien manifiesto","","seco fresco","uniforme","nula","","","grado 0","Oliva","Olv","","Córdoba","","Haplustol ácuico. franca fina. mixta. térmica","","","","ganadero","cóncavo","moderadamente lenta","lento","0 - 1%","clase 3","clase 2","bajo","6.5","22","0","RR","franco limoso"
"","24.0","","21.3","7.6","7.8","","","","","2.5","0.1","19.2","1.0","0.11","","65.6","11.8","2.9","0.5","0.1","","","","0.2","","","","","","","","22-52","","9.1","","","Clsk ++ medios","0.2","7.5YR3/2","","","","friable","adhesivo","ligeramente plástico","prismas simples irregulares","medios","moderado","se disgrega muy facilmente","Bw","F","13574","abrupto","suave","c-f-p","2993","30-1589C","","40.0","Loess","modal","1976-07-26","Rastrojo, Sorgo","","true","","","2,8 Km OSO Oliva, provincia de Córdoba","R-03","3363-2-2","33","-32.0517","-63.5978","Bajo extendido","Bien manifiesto","","seco fresco","uniforme","nula","","","grado 0","Oliva","Olv","","Córdoba","","Haplustol ácuico. franca fina. mixta. térmica","","","","ganadero","cóncavo","moderadamente lenta","lento","0 - 1%","clase 3","clase 2","bajo","7.8","52","22","V","franco limoso"
"","26.3","","15.7","7.7","8.0","","","","","2.1","0.2","19.8","0.2","0.06","","62.1","13.8","2.9","0.4","0.1","","","","6.4","","","","","","","","52-80","","3.3","","","Clsk + finos","6.4","7.5YR4/3","","","","friable","ligeramente adhesivo","ligeramente plástico","prismas simples irregulares","medios","débil","","Bwk","F","13575","","","c-m-p","2993","30-1589C","","40.0","Loess","modal","1976-07-26","Rastrojo, Sorgo","","true","","","2,8 Km OSO Oliva, provincia de Córdoba","R-03","3363-2-2","33","-32.0517","-63.5978","Bajo extendido","Bien manifiesto","","seco fresco","uniforme","nula","","","grado 0","Oliva","Olv","","Córdoba","","Haplustol ácuico. franca fina. mixta. térmica","","","","ganadero","cóncavo","moderadamente lenta","lento","0 - 1%","clase 3","clase 2","bajo","8.0","80","52","","franco limoso"
"","21.9","","13.9","8.0","8.5","","","","","3.5","0.9","16.0","","","","63.7","14.3","4.0","0.1","0.2","","","","6.9","","","","","","","","80-120","","","","","Clsk + finos","6.9","7.5YR4/4","","","","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","moderado","","BCk","F","13576","gradual","","c-m-p","2993","30-1589C","","40.0","Loess","modal","1976-07-26","Rastrojo, Sorgo","","true","","","2,8 Km OSO Oliva, provincia de Córdoba","R-03","3363-2-2","33","-32.0517","-63.5978","Bajo extendido","Bien manifiesto","","seco fresco","uniforme","nula","","","grado 0","Oliva","Olv","","Córdoba","","Haplustol ácuico. franca fina. mixta. térmica","","","","ganadero","cóncavo","moderadamente lenta","lento","0 - 1%","clase 3","clase 2","bajo","8.5","120","80","","franco limoso"
"","29.2","","11.3","8.3","8.7","","","","","3.4","1.5","12.6","","","","64.7","16.7","4.8","0.5","0.2","","","","7.2","","","","","","","","120-+","","","","","","7.2","7.5YR5/4","","Ca ++ finas","","friable","no adhesivo","no plástico","masiva","","","Núcleos cementados","Ck","F","13577","","","c-f-p","2993","30-1589C","","40.0","Loess","modal","1976-07-26","Rastrojo, Sorgo","","true","","","2,8 Km OSO Oliva, provincia de Córdoba","R-03","3363-2-2","33","-32.0517","-63.5978","Bajo extendido","Bien manifiesto","","seco fresco","uniforme","nula","","","grado 0","Oliva","Olv","","Córdoba","","Haplustol ácuico. franca fina. mixta. térmica","","","","ganadero","cóncavo","moderadamente lenta","lento","0 - 1%","clase 3","clase 2","bajo","8.7","140","120","","franco limoso"
