"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","","27.3","7.65","","","1000.0","","","1.28","0.46","19.1","0.5","0.055","","9.8","","","","","","71.1","23.0","","","","","","100.0","","","0-3","","9.1","","","","","10YR 5/3","7.5YR 8/2","","","","no adhesivo","no plástico","laminar","finos","moderado","granuloso a guijarroso","Av","","14228","abrupto","suave","","3148","Perfil 115","","","","no modal","1990-11-01","Estepa arbustiva (Alpataco, Jarilla, Mote Negro)","a) Altitud: 1300 metros. Relieve: Plano inclinado","true","","","8 km al sud-oeste de Chorriaca","","","","-37.966667","-70.15","","","","","","","","","","Perfil 115","","","Neuquén","","Calciortide típico","","","","","","","","","","clase 4","","","3","0","rr","franco arenoso"
"","","","35.9","7.45","","","800.0","","","0.87","0.48","30.6","0.52","0.096","","11.0","","","","","","58.4","8.0","4.2","","","","","100.0","","","3-24","","5.5","","","+","","10YR 3/3","10YR 4/3","","","friable","adhesivo","plástico","laminar","medios","","ligeramente granuloso a ligeramente guijarroso; ligeramente calcáreo, libre en la masa","B2","","14229","claro","ondulado","","3148","Perfil 115","","","","no modal","1990-11-01","Estepa arbustiva (Alpataco, Jarilla, Mote Negro)","a) Altitud: 1300 metros. Relieve: Plano inclinado","true","","","8 km al sud-oeste de Chorriaca","","","","-37.966667","-70.15","","","","","","","","","","Perfil 115","","","Neuquén","","Calciortide típico","","","","","","","","","","clase 4","","","24","3","rr","franco arcillo arenoso"
"","","","30.2","7.55","","","1050.0","","","0.29","0.55","11.4","0.45","0.058","","13.4","","","","","","75.2","16.0","15.27","","","","","100.0","","","24-80","","7.8","","","","","10YR 4/3","10YR 5/4","","","","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","","ligeramente granuloso a ligeramente guijarroso; calcáreo, con pseudomiscelios y revestimientos de rodados y fragmentos líticos","C1","","14230","abrupto","suave","","3148","Perfil 115","","","","no modal","1990-11-01","Estepa arbustiva (Alpataco, Jarilla, Mote Negro)","a) Altitud: 1300 metros. Relieve: Plano inclinado","true","","","8 km al sud-oeste de Chorriaca","","","","-37.966667","-70.15","","","","","","","","","","Perfil 115","","","Neuquén","","Calciortide típico","","","","","","","","","","clase 4","","","80","24","r","franco arenoso"
"","","","20.1","7.35","","","450.0","","","0.23","0.79","9.9","","","","9.9","","","","","","80.2","34.0","20.0","","","","","100.0","","","80-100","","","","","","","10YR 6/4","N8/1","","","","ligeramente adhesivo","ligeramente plástico","masiva","","","granuloso a guijarroso; fuertemente calcáreo, presencia de cal blanda pulverulenta y fragmentos de un horizonte petrocálcico con su típica laminación","C2ca","","14231","","","","3148","Perfil 115","","","","no modal","1990-11-01","Estepa arbustiva (Alpataco, Jarilla, Mote Negro)","a) Altitud: 1300 metros. Relieve: Plano inclinado","true","","","8 km al sud-oeste de Chorriaca","","","","-37.966667","-70.15","","","","","","","","","","Perfil 115","","","Neuquén","","Calciortide típico","","","","","","","","","","clase 4","","","100","80","","areno franco"
