"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"3427","36.8","22.2","26.1","5.2","5.5","5.1","1393.0","16.2","2.9","2.8","0.3","26.5","2.76","0.284","28.6","66.3","6.5","0.7","0.0","0.0","0.0","","","0.0","","","","8.9","85.0","","","0-14","","10.0","","","","","10YR 3/1","","","","friable","no adhesivo","no plástico","granular","finos","débil","","Ap","","2301","abrupto","suave","","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","6.0","14","0","2","franco"
"3428","34.3","23.0","24.9","5.9","6.2","5.6","3058.0","16.6","3.6","2.5","0.3","27.6","1.88","0.177","26.6","64.5","7.1","0.8","0.0","0.0","0.0","","","0.0","","","","5.3","92.0","","","14-22","","11.0","","","","","10YR 2/1","","","","friable","no adhesivo","no plástico","bloques subangulares","medios","moderado","","A12","","2302","claro","ondulado","","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","6.0","22","14","2","franco"
"3429","29.5","18.3","19.1","6.2","6.6","5.9","3445.0","12.0","2.3","2.6","0.4","25.2","0.85","0.083","24.2","66.8","7.3","0.7","0.0","0.0","0.0","","","0.0","","","","3.8","96.0","","","22-35","","10.0","","","","","10YR 3/2.5","","","","muy friable","no adhesivo","no plástico","bloques subangulares","medios","débil","","A2","","2303","abrupto","suave","agd ++","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","6.5","35","22","2","franco limoso"
"3430","39.1","27.6","27.9","6.7","7.1","6.0","1703.0","17.7","5.2","4.0","0.7","35.5","0.35","0.054","25.4","55.9","7.9","0.7","0.0","0.0","0.0","","","0.0","","","","4.7","99.0","","","35-82","","7.0","","","Clsk +++","","7.5YR 4/2","(1)","","","firme","ligeramente adhesivo","plástico","prismas","medios","fuerte","","B2","","2304","gradual","suave","FeMn ++","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","7.5","82","35","1","arcilloso"
"3431","38.1","28.5","28.6","7.2","7.7","6.3","1558.0","18.2","5.3","3.4","1.6","25.7","0.24","0.042","26.7","64.1","9.4","0.8","0.0","0.0","0.0","","","0.0","","","","4.0","100.0","","","82-100","","6.0","","","+","","7.5YR 4.5/2","","","","friable","no adhesivo","no plástico","bloques subangulares","medios","","","B3","","2305","gradual","suave","FeMn +++","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","8.0","100","82","1","franco arcillo limoso"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100+","","","","","","","","","","","","","","","","","","C","","2306","","","","694","11/1041 C","100.0","100.0","Loéssico","no modal","1967-03-29","Alfalfa con bastante maleza","B2: Color de Clayskins. Color de matriz 7.5YR 4/2 a 5/3

El C no se muestrea por agua cercana.","true","","","A 7 km de Wheelwright, al NW del mosaico.","R 682","3360-31-2","46","-33.734275","-61.17182","Pampa ondulada","","I","húmedo","uniforme","nula","","","grado 0","Wheelwright","Ww","","Santa Fe","","Planosólico ?","","","clase 0","ganadero","normal","lenta","muy lento","0 - 1%","clase 4","","","","110","100","",""
