"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"3573","27.0","23.0","25.3","5.5","6.1","5.4","1901.0","16.7","4.0","2.1","0.2","26.5","2.53","0.246","34.7","66.0","7.0","0.5","0.0","0.0","0.0","","","0.0","","","","7.1","89.0","76.0","","0-16","","10.0","","","","","10YR 2/2","10YR 4/2","","","friable","no adhesivo","no plástico","granular","finos","moderado","","Ap","","2393","abrupto","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","16","0","3","franco limoso"
"3574","27.0","20.6","23.4","5.7","6.5","5.2","4462.0","13.5","6.0","0.9","0.2","28.1","2.01","0.19","33.6","64.3","7.3","0.3","0.0","0.0","0.0","","","0.0","","","","6.1","88.0","77.0","","16-27","","10.0","","","","","10YR 4/2","10YR 4/2","","","friable","no adhesivo","no plástico","bloques angulares","finos","débil","","A12","","2394","claro","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","27","16","3","franco limoso"
"3575","26.7","19.4","21.8","5.8","6.7","5.1","3492.0","10.8","7.5","0.9","0.2","29.8","0.94","0.088","31.2","63.0","6.8","0.4","0.0","0.0","0.0","","","0.0","","","","5.0","89.0","79.0","","27-33","","11.0","","","","","10YR 3/3","10YR 5/2","","","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","moderado","","AB","","2395","claro","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","33","27","2","franco"
"3576","32.1","26.3","28.0","5.8","6.7","5.0","2444.0","15.7","9.2","1.2","0.2","41.1","0.65","0.06","28.5","52.6","5.9","0.4","0.0","0.0","0.0","","","0.0","","","","5.5","94.0","83.0","","33-70","","11.0","","","Clsk + (10YR 3/2)","","7.5YR 3/2","","","","firme","adhesivo","plástico","prismas","medios","moderado","","B21","","2396","gradual","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","70","33","2","arcilloso"
"3577","32.7","28.9","30.0","5.9","6.8","5.2","2347.0","16.4","10.6","1.7","0.2","35.4","0.34","0.052","31.1","56.9","7.2","0.5","0.0","0.0","0.0","","","0.0","","","","5.1","97.0","85.0","","70-100","","7.0","","","Clsk (10YR 3/2)","","7.5YR 4/4","","","","firme","adhesivo","plástico","prismas","","","","B22","","2397","gradual","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","100","70","2","franco arcilloso"
"3578","28.0","26.1","26.3","5.9","7.0","5.2","2813.0","15.5","8.5","1.9","0.2","30.7","0.19","","27.2","58.8","9.8","0.7","0.0","0.0","0.0","","","0.0","","","","3.5","99.0","88.0","","100-140","","","","","Clsk","","7.5YR 5/4","","","","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","débil","","B3","","2398","gradual","suave","","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","140","100","1","franco arcillo limoso"
"3579","26.3","25.6","25.0","6.1","7.2","5.4","2988.0","14.8","8.7","1.9","0.3","25.8","0.11","","29.0","63.0","10.3","0.9","0.0","0.0","0.0","","","0.0","","","","3.2","100.0","89.0","","140+","","","","","","","7.5YR 5/4","","Mn","","friable","no adhesivo","no plástico","grano suelto","","","","C","","2399","","","Fe+  gruesos, débiles","708","9/741 C","","95.0","","no modal","1967-04-21","Girasol, Chinchilla, Yuyo colorado, Verdolaga, Nabo, Cebadilla criolla.","","true","","","A 5.5 km al NNW de La Vanguardia.","383 ","3360-32-1","36","-33.69586","-60.830712","Pampa ondulada","","11 - 1 -  N/S","fresco","uniforme","ligera","hídrica","","grado 0","Juncal","Jn","","Buenos Aires","","Brunizem ","","","clase 0","agrícola","normal","moderada","medio","0 - 1%","clase 5","","loma","","160","140","","franco"
