"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"21488","57.4","34.1","69.3","5.5","6.0","4.7","1023.0","16.1","6.8","0.5","10.7","55.6","6.86","0.61","24.9","31.5","11.1","1.7","0.1","0.0","","","","0.0","","","2.7","20.8","49.0","62.0","","5-12","","11.0","","","","","10YR 1.7/1","","","","","","","migajosa","","","","A1","F/H","6647","abrupto","ondulado","","1590","91C","80.0","100.0","","modal","1976-10-23","Monte de Eucalipto de 3 años. Gramineas, gramilla, trébol, altamisa, lengua de vaca, aguaypé","El Perfil presenta un horizonte superior orgánico (O1) 6-0 cm.","true","","","22 km al SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-1","2","-33.830328","-58.853683","Albardón","","","húmedo mojado","no uniforme","","acumulación","","","Isla Victoria","IVi","","Entre Ríos","","Hapludol ácuico","","","","bosque implantado","normal","moderadamente rápida","lento","0 - 1%","","","","7.0","15","0","3","franco limoso"
"21489","44.5","","27.2","7.5","8.2","6.3","650.0","","","0.4","9.2","47.6","","","28.5","37.3","12.8","2.1","0.1","0.0","","","","0.0","","","2.87","","","","","15-20","","","","","","","10YR 5/1","","","","","","","","","","","IIC1","H","6648","claro","ondulado","f/m a S","1590","91C","80.0","100.0","","modal","1976-10-23","Monte de Eucalipto de 3 años. Gramineas, gramilla, trébol, altamisa, lengua de vaca, aguaypé","El Perfil presenta un horizonte superior orgánico (O1) 6-0 cm.","true","","","22 km al SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-1","2","-33.830328","-58.853683","Albardón","","","húmedo mojado","no uniforme","","acumulación","","","Isla Victoria","IVi","","Entre Ríos","","Hapludol ácuico","","","","bosque implantado","normal","moderadamente rápida","lento","0 - 1%","","","","8.0","20","15","2","franco arcillo limoso"
"21490","15.8","","4.0","8.5","9.2","8.0","552.0","","","0.0","2.5","15.8","","","3.0","14.1","59.5","10.4","0.2","0.0","","","","0.01","","","8.58","","","","","36-70","","","","","","","10YR 6/3","","Ca +","","","","","","","","","IIIC2","H","6649","abrupto","ondulado","g a p/S","1590","91C","80.0","100.0","","modal","1976-10-23","Monte de Eucalipto de 3 años. Gramineas, gramilla, trébol, altamisa, lengua de vaca, aguaypé","El Perfil presenta un horizonte superior orgánico (O1) 6-0 cm.","true","","","22 km al SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-1","2","-33.830328","-58.853683","Albardón","","","húmedo mojado","no uniforme","","acumulación","","","Isla Victoria","IVi","","Entre Ríos","","Hapludol ácuico","","","","bosque implantado","normal","moderadamente rápida","lento","0 - 1%","","","","8.4","78","20","2","arenoso"
"21491","18.4","","5.7","8.0","8.8","7.5","463.0","","","0.0","3.7","15.8","","","12.5","49.1","28.7","6.2","0.1","0.1","","","","0.01","","","8.39","","","","","80-95","","","","","","","10YR 5/2","","Ca +","","","","","","","","","IVC3","M","6650","abrupto","ondulado","m c/a p","1590","91C","80.0","100.0","","modal","1976-10-23","Monte de Eucalipto de 3 años. Gramineas, gramilla, trébol, altamisa, lengua de vaca, aguaypé","El Perfil presenta un horizonte superior orgánico (O1) 6-0 cm.","true","","","22 km al SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-1","2","-33.830328","-58.853683","Albardón","","","húmedo mojado","no uniforme","","acumulación","","","Isla Victoria","IVi","","Entre Ríos","","Hapludol ácuico","","","","bosque implantado","normal","moderadamente rápida","lento","0 - 1%","","","","8.6","98","78","1","franco limoso"
"21492","4.1","","","7.9","8.7","7.4","3248.0","","","","","3.8","","","2.7","7.2","35.5","50.9","2.5","0.1","","","","0.0","","","","","","","","150-170","","","","","","","10YR 4/3","","","","","","","","","","","VC4","M","6651","","","","1590","91C","80.0","100.0","","modal","1976-10-23","Monte de Eucalipto de 3 años. Gramineas, gramilla, trébol, altamisa, lengua de vaca, aguaypé","El Perfil presenta un horizonte superior orgánico (O1) 6-0 cm.","true","","","22 km al SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-1","2","-33.830328","-58.853683","Albardón","","","húmedo mojado","no uniforme","","acumulación","","","Isla Victoria","IVi","","Entre Ríos","","Hapludol ácuico","","","","bosque implantado","normal","moderadamente rápida","lento","0 - 1%","","","","8.4","180","98","","arenoso"
