"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"21247","74.2","19.8","42.0","5.7","5.9","4.9","4504.0","16.2","1.9","0.8","0.9","56.9","14.2","1.26","25.2","36.1","5.9","0.9","0.2","","","","","0.0","","","","27.1","47.0","42.0","","5-12","","11.0","","","","","10YR 1.7/1","","","","","","","","","","","A1","M","6732","","","","1606","106C","10.0","100.0","","modal","1976-10-23","Cortaderas, juncos","El perfil presenta un horizonte superficial orgánico (O1) de 25 cm de espesor.","true","","","21,5 km el SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-3","2","-33.837509","-58.842643","Estero","","","mojado","uniforme","","acumulación","pedregosidad","grado 0","Isla Don Antonio","IDAn","","Entre Ríos","","Haplacuol hístico","","","clase 0","ganadero","cóncavo","moderadamente lenta","estancado","0 - 1%","","clase 0","","6.5","15","0","3","franco limoso"
"21248","33.8","15.1","25.9","5.5","6.1","4.8","3261.0","11.6","2.6","0.2","0.7","47.5","2.1","0.198","28.8","45.9","6.0","0.5","0.1","","","","","0.0","","","","16.0","58.0","49.0","","20-32","","11.0","","","","","7.5YR 4/2","","","","","","","","","","","II","M","6733","","","cfp","1606","106C","10.0","100.0","","modal","1976-10-23","Cortaderas, juncos","El perfil presenta un horizonte superficial orgánico (O1) de 25 cm de espesor.","true","","","21,5 km el SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-3","2","-33.837509","-58.842643","Estero","","","mojado","uniforme","","acumulación","pedregosidad","grado 0","Isla Don Antonio","IDAn","","Entre Ríos","","Haplacuol hístico","","","clase 0","ganadero","cóncavo","moderadamente lenta","estancado","0 - 1%","","clase 0","","6.5","35","15","2","arcilloso limoso"
"21249","11.6","5.6","7.2","5.9","6.3","5.1","9163.0","4.1","1.2","0.1","0.2","12.0","","","5.8","19.0","55.5","8.3","5.2","","","","","0.0","","","","3.9","78.0","59.0","","40-60","","","","","","","10YR 5/2","","","","","","","","","","","III","M","6734","","","","1606","106C","10.0","100.0","","modal","1976-10-23","Cortaderas, juncos","El perfil presenta un horizonte superficial orgánico (O1) de 25 cm de espesor.","true","","","21,5 km el SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-3","2","-33.837509","-58.842643","Estero","","","mojado","uniforme","","acumulación","pedregosidad","grado 0","Isla Don Antonio","IDAn","","Entre Ríos","","Haplacuol hístico","","","clase 0","ganadero","cóncavo","moderadamente lenta","estancado","0 - 1%","","clase 0","","7.0","90","35","","franco limoso"
"21250","3.2","2.7","3.1","5.8","6.1","5.2","8541.0","","2.3","","0.4","7.6","","","1.0","4.8","49.5","38.0","0.1","","","","","0.0","","","","1.6","87.0","63.0","","95-110","","","","","","","7.5YR 5/4","","","","","","","","","","","IV","M","6735","","","c m/gr p ","1606","106C","10.0","100.0","","modal","1976-10-23","Cortaderas, juncos","El perfil presenta un horizonte superficial orgánico (O1) de 25 cm de espesor.","true","","","21,5 km el SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-3","2","-33.837509","-58.842643","Estero","","","mojado","uniforme","","acumulación","pedregosidad","grado 0","Isla Don Antonio","IDAn","","Entre Ríos","","Haplacuol hístico","","","clase 0","ganadero","cóncavo","moderadamente lenta","estancado","0 - 1%","","clase 0","","7.0","120","90","","franco arenoso"
"21251","12.4","3.8","7.3","5.4","5.6","4.8","2330.0","","3.0","0.2","0.6","17.2","","","7.7","23.4","51.7","7.6","0.1","","","","","0.0","","","","4.8","52.0","44.0","","130-150","","","","","","","10YR 4/2","","","","","","","","","","","V","M","6736","","","","1606","106C","10.0","100.0","","modal","1976-10-23","Cortaderas, juncos","El perfil presenta un horizonte superficial orgánico (O1) de 25 cm de espesor.","true","","","21,5 km el SO de Villa Paranacito; Dpto. Islas del Ibicuy","H076","3360-36-3","2","-33.837509","-58.842643","Estero","","","mojado","uniforme","","acumulación","pedregosidad","grado 0","Isla Don Antonio","IDAn","","Entre Ríos","","Haplacuol hístico","","","clase 0","ganadero","cóncavo","moderadamente lenta","estancado","0 - 1%","","clase 0","","7.5","","120","","areno franco"
