"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","20.0","18.2","17.4","6.4","6.8","6.0","","12.5","2.9","2.0","0.8","24.4","1.41","0.145","17.5","62.0","10.8","2.6","0.2","","","","","","","","1.64","4.0","100.0","82.0","","0-19","","10.0","","100.0","","","10YR 3/2","10YR 4/1","","duro","friable","ligeramente adhesivo","ligeramente plástico","","","","Ligeramente sódico.","Ap22","","16917","abrupto","suave","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","19","0","Abundantes","franco limoso"
"","22.6","23.1","20.1","6.3","6.6","5.8","","15.1","4.3","2.0","1.7","30.6","1.04","1.142","31.8","57.2","9.3","2.8","0.1","","","","","","","","2.9","4.0","100.0","85.0","","19-43","","7.0","","93.6","","","10YR 3/3","10YR 4/3","","duro","friable","ligeramente adhesivo","ligeramente plástico","migajosa","gruesos","moderado","Abundantes eflorescencias de sales. Piso de arado de 5 cm de espesor a partir de los 20 cm de profundidad. Ligeramente salino; ligeramente sódico.","A","","16918","gradual","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","43","19","Abundantes","franco arcillo limoso"
"","23.1","31.9","19.7","6.6","6.7","6.2","","19.2","4.8","1.9","6.0","31.6","0.77","0.11","33.5","55.9","9.5","2.8","0.2","","","","","","","","3.5","4.0","100.0","89.0","","43-65","","7.0","","65.5","","","10YR 3/3","10YR 4/2","Abundantes, finas, de hierro.","duro","firme","ligeramente adhesivo","plástico","bloques subangulares","finos","moderado","En los últimos 5 cm del horizonte, capa de acumulación de óxidos férricos. Fuertemente cementada en seco y débilmente cementada en húmedo (fragipán), por fluctuación de la napa freática. Ligeramente salino; moderadamente sódico. abundantes cloruros.","Bx","","16919","abrupto","","Abundantes, medios, de hierro.","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","65","43","","franco arcillo limoso"
"","22.0","32.2","26.7","7.3","7.1","6.8","","16.8","5.4","2.8","7.2","19.9","0.2","","42.0","63.9","11.1","4.4","0.7","","","","","","","","4.48","3.0","100.0","92.0","","65-75","","","","87.5","","","10YR 4/3","10YR 5/3","","ligeramente duro","friable","ligeramente adhesivo","ligeramente plástico","masiva","","","Moderadamente salino; moderadamente sódico. Pocos cloruros.","C1","","16920","claro","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","75","65","Escasas","franco arcillo limoso"
"","20.4","31.3","25.5","7.6","7.5","6.8","","17.3","4.1","2.8","7.1","27.5","0.12","","33.9","58.6","8.6","4.3","1.0","","","","","","","","5.72","3.0","100.0","91.0","","75-105","","","","100.0","","","10YR 4/2","10YR 4/4","","duro","friable","adhesivo","plástico","masiva","","","Moderadamente salino; moderadamente sódico. Muy pocos cloruros.","C2","","16921","claro","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","105","75","Escasas","franco arcillo limoso"
"","20.8","40.3","24.4","7.6","8.1","7.2","","26.1","5.0","2.8","6.4","23.9","0.11","","32.8","57.4","10.2","6.3","2.2","","","","","","","","4.62","","100.0","","","105-118","","","","98.8","","","10YR 4/4","10YR 5/4","","ligeramente duro","friable","adhesivo","plástico","masiva","","","Moderadamente salino; moderadamente sódico.","C3","","16922","claro","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","118","105","Escasas","franco limoso"
"","23.0","44.4","23.5","7.7","8.2","7.3","","31.1","4.1","2.8","6.4","15.7","0.11","","35.0","67.9","10.1","5.5","0.8","","","","","","","","4.36","","100.0","","","118-160","","","","","","Abundantes carbonatos libres en masa.","10YR 4/4","10YR 5/4","","duro","friable","adhesivo","plástico","masiva","","","Moderadamente salino; moderadamente sódico.","Ck1","","16923","claro","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","160","118","Escasas","franco limoso"
"","24.2","45.6","22.4","8.0","8.5","7.4","","31.3","3.9","2.8","7.6","24.0","0.12","","36.2","64.2","8.7","2.7","0.4","","","","","","","","3.96","","100.0","","","160-180","","","","8.7","","Abundantes carbonatos libres en masa.","10YR 4/4","10YR 5/4","","duro","friable","adhesivo","plástico","masiva","","","Moderadamente salino; moderadamente sódico.","Ck2","","16924","","","","3738","3738","","","Loess","modal","0001-01-01","Pastizal/Gramillar. Su vegetación tipo chacra abandonada, con gramillar base y arbustamiento.","","true","s","III","Departamento Fray Justo Santa María de Oro. Chaco","","","","-27.798006","-60.964008","","","","","","","","","","Copa","Cch","","Chaco","","Natrustol léptico","","","clase 3","agrícola","normal","moderada","","","clase 4","clase 3","media loma","","180","160","Escasas","franco limoso"
