"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","12.7","","","7.1","7.5","","","","","1.21","","13.3","0.5","0.04","","36.1","31.3","8.3","6.1","3.3","1.3","","","0.3","","","0.17","","","","","0-15","","13.0","","","","","7.5YR 5/2","","","","muy friable","no adhesivo","no plástico","bloques subangulares","medios","moderado","","A1","","15373","abrupto","suave","","3387","4","","80.0","","modal","1992-01-01","Arbustal alto abierto. Trichloris crinita, Gouinia paraguariensis, Digitaria californica, Papphophoun caespitosum, Setaria leucophyla, Prosopis torquata, Larrea divaricata, Mimozyganthus carinatus, Cercidium praecox, Condalia microphylla, Maytenus espinosa, Ximenea americana, Capparis atamisquea, Tricomario usillo, Aspidosperma quebracho blanco, Prosopis flexuosa","","true","e c","VI","Sector central del campo de la EEA Chamical - La Rioja","","","","-30.507119","-66.123292","Lomas planas","","","","","moderada","hídrica","","","Las Vizcacheras 2","LVz2","","La Rioja","","Torriortente típico","","Moderadamente erosionada","","","subnormal","moderada","muy lento","","","","loma","","15","0","2","franco arenoso"
"","13.0","","","6.6","7.2","","","","","1.04","","10.4","0.59","0.05","","39.3","29.9","10.8","5.5","3.2","0.9","","","","","","0.2","","","","","15-36","","12.0","","","","","7.5YR 4/3","","","","muy friable","no adhesivo","no plástico","bloques subangulares","medios","débil","","AC","","15374","claro","suave","","3387","4","","80.0","","modal","1992-01-01","Arbustal alto abierto. Trichloris crinita, Gouinia paraguariensis, Digitaria californica, Papphophoun caespitosum, Setaria leucophyla, Prosopis torquata, Larrea divaricata, Mimozyganthus carinatus, Cercidium praecox, Condalia microphylla, Maytenus espinosa, Ximenea americana, Capparis atamisquea, Tricomario usillo, Aspidosperma quebracho blanco, Prosopis flexuosa","","true","e c","VI","Sector central del campo de la EEA Chamical - La Rioja","","","","-30.507119","-66.123292","Lomas planas","","","","","moderada","hídrica","","","Las Vizcacheras 2","LVz2","","La Rioja","","Torriortente típico","","Moderadamente erosionada","","","subnormal","moderada","muy lento","","","","loma","","36","15","1","franco"
"","11.1","","","6.6","7.0","","","","","2.42","","9.4","0.6","0.05","","40.5","28.6","11.4","5.4","3.0","1.3","","","0.4","","","0.25","","","","","36-78","","12.0","","","","","7.5YR 4/4","","","","muy friable","","","bloques subangulares","","débil","","C1","","15375","abrupto","suave","","3387","4","","80.0","","modal","1992-01-01","Arbustal alto abierto. Trichloris crinita, Gouinia paraguariensis, Digitaria californica, Papphophoun caespitosum, Setaria leucophyla, Prosopis torquata, Larrea divaricata, Mimozyganthus carinatus, Cercidium praecox, Condalia microphylla, Maytenus espinosa, Ximenea americana, Capparis atamisquea, Tricomario usillo, Aspidosperma quebracho blanco, Prosopis flexuosa","","true","e c","VI","Sector central del campo de la EEA Chamical - La Rioja","","","","-30.507119","-66.123292","Lomas planas","","","","","moderada","hídrica","","","Las Vizcacheras 2","LVz2","","La Rioja","","Torriortente típico","","Moderadamente erosionada","","","subnormal","moderada","muy lento","","","","loma","","78","36","","franco"
"","12.2","","","7.6","8.0","","","","","1.46","","1.0","0.58","0.05","","39.2","31.8","8.9","5.5","2.6","1.0","","","1.0","","","0.18","","","","","78-88","","10.0","","","","","7.5YR 5/4","","","","muy friable","","","masiva","","","","C2ca","","15376","","","","3387","4","","80.0","","modal","1992-01-01","Arbustal alto abierto. Trichloris crinita, Gouinia paraguariensis, Digitaria californica, Papphophoun caespitosum, Setaria leucophyla, Prosopis torquata, Larrea divaricata, Mimozyganthus carinatus, Cercidium praecox, Condalia microphylla, Maytenus espinosa, Ximenea americana, Capparis atamisquea, Tricomario usillo, Aspidosperma quebracho blanco, Prosopis flexuosa","","true","e c","VI","Sector central del campo de la EEA Chamical - La Rioja","","","","-30.507119","-66.123292","Lomas planas","","","","","moderada","hídrica","","","Las Vizcacheras 2","LVz2","","La Rioja","","Torriortente típico","","Moderadamente erosionada","","","subnormal","moderada","muy lento","","","","loma","","88","78","","franco"
