"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"2878","33.5","17.2","21.1","5.1","5.3","4.8","1885.0","12.7","2.5","1.8","0.2","26.2","2.95","0.313","20.5","60.3","12.7","0.8","0.0","0.0","0.0","","","0.0","","","","10.2","82.0","","","0-15","","9.0","","","","","10YR 3/2","10YR 5/2","","","friable","no adhesivo","no plástico","bloques subangulares","medios","débil","","A11","","4830","claro","suave","Fe, vestigios","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","6.5","15","0","3","franco limoso"
"2879","31.6","15.3","17.4","5.3","5.5","4.8","3697.0","10.8","3.0","1.3","0.2","24.2","1.83","0.196","20.0","60.9","14.0","0.9","0.0","0.0","0.0","","","0.0","","","","8.5","88.0","","","15-32","","9.0","","","","","10YR 2/2","10YR 5/2","","","friable","no adhesivo","no plástico","bloques subangulares","","","","A12","","4831","claro","irregular","Fe , vestigios","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","6.5","32","15","3","franco limoso"
"2880","24.2","9.0","10.3","5.3","5.6","4.7","5546.0","6.3","1.5","1.0","0.2","15.7","0.61","0.08","22.4","66.6","16.4","1.3","0.0","0.0","0.0","","","0.0","","","","5.2","87.0","","","32-47","","8.0","","","","","10YR 4/2","10YR 6/2","Fe++ Mn++","","muy friable","no adhesivo","no plástico","bloques subangulares","","","","A3/A2","","4832","abrupto","suave","Fe Mn +++ medios, precisos","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","6.5","47","32","3","franco"
"2881","37.1","22.2","24.0","5.7","6.3","4.8","2477.0","13.1","5.9","2.3","0.9","34.7","0.3","0.052","17.6","53.4","11.1","0.8","0.0","0.0","0.0","","","0.0","","","","6.5","93.0","","","47-74","","6.0","","","7.5YR 3/2","","7.5YR 4/2","","Fe++ Mn++","","firme","adhesivo","plástico","prismas","medios","moderado","chorreaduras de materia orgánica","B21","","4833","claro","suave","Fe Mn + finos, precisos","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","6.5","74","47","1","arcilloso"
"2882","33.4","19.3","20.6","5.9","6.7","4.9","2514.0","11.9","4.3","2.2","0.9","20.9","0.16","0.032","24.5","63.5","14.9","0.7","0.0","0.0","0.0","","","0.0","","","","5.8","94.0","","","74-95","","5.0","","","","","7.5YR 4/2","","Fe+ Mn+","","firme","adhesivo","plástico","bloques subangulares","medios","débil","chorreaduras de materia orgánica","B22","","4834","claro","suave","Fe Mn + finos, precisos","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","6.5","95","74","","franco arcilloso"
"2883","29.8","17.3","19.3","5.8","6.5","4.7","2514.0","10.6","4.2","1.5","1.0","13.7","0.14","0.029","24.3","69.1","16.2","1.0","0.0","0.0","0.0","","","0.0","","","","4.5","90.0","","","95-110","","5.0","","","","","7.5YR 4/4","","Fe++ Mn++","","friable","no adhesivo","no plástico","bloques subangulares","","","","B3","","4835","","","Mn Fe +++ gruesos, precisos","1194","4/289 C","110.0","100.0","","no modal","1966-11-01","Cardo, Trébol blanco, Ray grass, Cebadilla.","En el A2/A3 el proceso de lixiviación está muy adelantado, no obstante este carácter y la abundancia de concreciones y moteados consideramos que no es apropiado llamarlo A2.","true","","","Campo de S. Zoni. A 1,6 km al NE de Est. Román Báez","H 348","3560-16-1","10","-34.716604","-59.818345","Pampa deprimida","","","","","nula","","","grado 0","Suipacha","Su","","Buenos Aires","","Brunizem","","","clase 0","ganadero","normal","lenta","lento","0 - 1%","clase 4","","","7.0","110","95","","franco limoso"
