"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","30.4","31.0","34.9","5.4","5.5","","3264.0","26.3","4.2","0.3","0.2","23.8","2.9","0.237","","72.3","0.6","2.2","1.1","","","","","0.0","","","","5.2","","89.0","","4-18","","12.0","","","hm F","","10YR 3/1","10YR 4/1","Fe","muy duro","friable","ligeramente adhesivo","plástico","bloques subangulares","medios","moderado","Lixiviado con granos de arena lavados por las caras de los agregados","A11","F/S","6609","claro","suave","CFP Fe Mn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","5.5","20","0","RRR","franco arcillo limoso"
"","32.5","34.0","38.1","5.4","5.5","","3264.0","28.7","4.7","0.4","0.2","27.1","2.35","0.176","","68.5","0.6","2.5","1.3","","","","","0.0","","","","5.2","","89.0","","20-35","","13.0","","","hm F","","10YR 3/1","10YR 4/1","Fe xx < 2 mm","muy duro","firme","adhesivo","plástico","bloques subangulares","medios","moderado","Lixiviado disminuyendo en profundidad","A12","F/S","6610","claro","ondulado","CFP FeMn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","6.0","35","20","RR","franco arcillo limoso"
"","33.2","35.5","37.0","5.9","5.9","","2378.0","30.3","4.2","0.5","0.5","33.6","1.51","0.096","","62.2","0.6","2.2","1.4","","","","","0.0","","","","3.1","","96.0","","48-75","","16.0","","","hm F","","10YR 2/1","","Fe x < 1 mm","extremadamente duro","muy firme","adhesivo","muy plástico","prismas compuestos irregulares","medios","débil","slck xx f m; grietas de 0.7 cm","B21t","H/F","6611","gradual","suave","CFP FeMn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","6.0","87","35","r","arcilloso"
"","38.0","37.4","37.4","6.5","6.8","","","32.0","4.3","0.5","0.6","34.4","0.88","0.066","","60.6","0.6","2.5","1.9","","","","","0.0","","","","1.9","","100.0","","89-100","","13.0","","","","","10YR 3/1","","FeMn xx <3 mm, CaCO3  <4 mm","","firme","adhesivo","plástico","prismas compuestos irregulares","medios","débil","slck xx f m; grietas de 0.5 cm","B22t","H","6612","claro","ondulado","CFP FeMn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","7.0","107","87","r","arcilloso limoso"
"","42.1","","36.8","7.3","7.6","","1894.0","","","0.5","0.8","49.0","0.33","0.033","","47.1","0.4","1.8","1.7","","","","","4.9","","","","","","","","112-130","","10.0","","","","","10YR 3/1","","FeMn xx <3 mm, CaCO3  xx <1 cm","","friable","adhesivo","plástico","prismas compuestos irregulares","medios","débil","slck x m m; manchas de MO","B3ca","H","6613","difuso","ondulado","CFP FeMn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","7.4","140","107","","franco arcillo limoso"
"","44.6","","43.7","7.3","7.6","","1672.0","","","0.7","1.2","57.5","0.18","0.022","","40.7","0.3","0.9","0.9","","","","","4.2","","","","","","","","142-165","","8.0","","","Inherentes al material xx f m","","10YR 5/1","","FeMn xx <3 mm, CaCO3  x f","","friable","adhesivo","plástico","masiva","","","slck x m; vetas de MO","Cca(g)","h","6614","","","CFP FeMn","1582","ER4-18C","1500.0","95.0","Limos loesoides calcáreos gleisados y algo arenosos","modal","1971-12-07","Pastura natural, stipa paposa ""plumerillo"", mio mio, Achopogum, ñandubay","","true","","","Ea. San Nicasio, 3,7 km al N de San Jaime de la Frontera, Dpto. Feliciano","201","3157-01","43","-30.306344","-58.317328","Pendientes","con gilgai","","seco fresco húmedo","no uniforme","nula","hídrica","pedregosidad","grado 0","San Jaime","Sjm","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","medio","1 - 3%","clase 5","clase 3","media loma","7.2","155","140","","franco arcillo limoso"
