"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"6564","36.1","19.1","27.5","5.5","5.8","4.9","2034.0","11.2","4.0","3.7","0.2","34.3","2.4","","35.0","54.7","9.8","1.2","0.0","0.0","0.0","","","0.0","","","","10.7","70.0","64.0","","2-8","","","","","","","10YR 3/1","10YR 6/1","Mn++ Fe++","ligeramente duro","","no adhesivo","no plástico","laminar","finos","débil","","A21","seco","4336","abrupto","ondulado","+ finos, precisos","1141","8/1065 C","300.0","60.0","","no modal","1968-04-26","Ciperáceas, Juncáceas.","El A22 en partes es 2.5Y 5/2 y en otros sectores 7.5YR 8/0 y 7.5YR 5/2.
(*) Color amasado. Ambiente seco por sequía prolongada.","true","s w","","A 11.6 km al SW de Paraje San Vicente","346","3560-15-1","78","-34.773718","-60.402124","V","","","","","","acumulación","","grado 0","Gorostiaga","Gt","","Buenos Aires","","Argialbol ácuico","","","clase 4","ganadero","cóncavo","lenta","estancado","0 - 1%","clase 1","clase 0","bajo","6.5","9","0","3","franco"
"6565","34.1","19.0","25.0","6.0","6.6","5.3","2427.0","11.7","3.2","3.8","0.3","32.5","1.55","","37.9","56.9","9.5","1.1","0.0","0.0","0.0","","","0.0","","","","7.5","76.0","72.0","","10-16","","","","","","","10YR 2/2","10YR 5/2","Mn++ Fe","muy duro","","no adhesivo","no plástico","columnar","medios","fuerte","","A22","seco","4337","abrupto","ondulado","+ finos, precisos","1141","8/1065 C","300.0","60.0","","no modal","1968-04-26","Ciperáceas, Juncáceas.","El A22 en partes es 2.5Y 5/2 y en otros sectores 7.5YR 8/0 y 7.5YR 5/2.
(*) Color amasado. Ambiente seco por sequía prolongada.","true","s w","","A 11.6 km al SW de Paraje San Vicente","346","3560-15-1","78","-34.773718","-60.402124","V","","","","","","acumulación","","grado 0","Gorostiaga","Gt","","Buenos Aires","","Argialbol ácuico","","","clase 4","ganadero","cóncavo","lenta","estancado","0 - 1%","clase 1","clase 0","bajo","6.5","16","9","2","franco"
"6566","35.0","19.3","26.3","6.1","6.5","5.2","2142.0","11.3","4.0","3.8","0.2","34.1","1.77","","37.3","55.3","9.3","1.3","0.0","0.0","0.0","","","0.0","","","","8.4","73.0","69.0","","16-24","","","","","Clhm +","","10YR 2/2","10YR 5/2","Mn+++ Fe+++","duro","","no adhesivo","no plástico","prismas","medios","moderado","degradado","B21","seco","4338","abrupto","ondulado","++ finos, precisos","1141","8/1065 C","300.0","60.0","","no modal","1968-04-26","Ciperáceas, Juncáceas.","El A22 en partes es 2.5Y 5/2 y en otros sectores 7.5YR 8/0 y 7.5YR 5/2.
(*) Color amasado. Ambiente seco por sequía prolongada.","true","s w","","A 11.6 km al SW de Paraje San Vicente","346","3560-15-1","78","-34.773718","-60.402124","V","","","","","","acumulación","","grado 0","Gorostiaga","Gt","","Buenos Aires","","Argialbol ácuico","","","clase 4","ganadero","cóncavo","lenta","estancado","0 - 1%","clase 1","clase 0","bajo","8.0","24","16","2","franco"
"6567","17.8","28.4","32.8","6.2","7.1","5.6","1249.0","16.2","8.0","3.9","0.3","43.5","0.79","","39.5","49.8","6.0","0.7","0.0","0.0","0.0","","","0.0","","","","6.2","87.0","82.0","","29-45","","","","","Hm +++ gruesos","","7.5YR 5/2","","Mn+++ Fe+++","duro","","ligeramente adhesivo","ligeramente plástico","columnar","medios","fuerte","","B22h","seco","4339","claro","ondulado","++ finos, precisos","1141","8/1065 C","300.0","60.0","","no modal","1968-04-26","Ciperáceas, Juncáceas.","El A22 en partes es 2.5Y 5/2 y en otros sectores 7.5YR 8/0 y 7.5YR 5/2.
(*) Color amasado. Ambiente seco por sequía prolongada.","true","s w","","A 11.6 km al SW de Paraje San Vicente","346","3560-15-1","78","-34.773718","-60.402124","V","","","","","","acumulación","","grado 0","Gorostiaga","Gt","","Buenos Aires","","Argialbol ácuico","","","clase 4","ganadero","cóncavo","lenta","estancado","0 - 1%","clase 1","clase 0","bajo","8.2","67","24","1","franco arcilloso"
"6568","34.9","","34.5","6.8","7.8","6.2","1035.0","","","3.7","1.0","42.5","0.3","","35.6","47.2","9.3","0.7","0.0","0.0","0.0","","","0.0","","","0.69","","","","","73-89","","","","","Clhm+++ (7.YR 4/2 3/2)","","10YR 4/3 (*)","","Fe Mn++ Ca++ medios","","friable","no adhesivo","ligeramente plástico","prismas","medios","","barnices de materia orgánica +","B23ca","","4340","","","++ finos, precisos","1141","8/1065 C","300.0","60.0","","no modal","1968-04-26","Ciperáceas, Juncáceas.","El A22 en partes es 2.5Y 5/2 y en otros sectores 7.5YR 8/0 y 7.5YR 5/2.
(*) Color amasado. Ambiente seco por sequía prolongada.","true","s w","","A 11.6 km al SW de Paraje San Vicente","346","3560-15-1","78","-34.773718","-60.402124","V","","","","","","acumulación","","grado 0","Gorostiaga","Gt","","Buenos Aires","","Argialbol ácuico","","","clase 4","ganadero","cóncavo","lenta","estancado","0 - 1%","clase 1","clase 0","bajo","8.4","80","67","","franco"
