"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"1546","33.02","37.1","37.8","","6.4","5.9","","29.0","6.2","0.8","1.1","35.24","2.0","0.2","29.51","60.31","0.19","0.73","3.46","0.09","","","","0.1","","","","0.0","","98.0","","02-15","","10.0","","","Humic skins comunes y finos","","10YR 3/1","10YR 4/1","","duro","firme","","","bloques subangulares","medios","moderado","","A11","H","4920","claro","suave","FeMn escasos, finos y precisos","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","18","0","RRR","franco arcillo limoso"
"1547","28.77","33.1","39.0","","6.2","5.9","","25.2","6.4","0.5","1.0","30.5","1.71","0.19","32.85","65.22","0.38","0.7","3.05","0.16","","","","0.0","","","","5.0","","85.0","","18-30","","9.0","","","Humic skins comunes y finas","","10YR 3/1","10YR 3/1","FeMn escasas, medias, finas 1 mm","","firme","","","prismas compuestos irregulares","medios","débil","","A12","H","4921","abrupto","suave","FeMn comunes, finos y precisos","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","32","18","RR","franco arcillo limoso"
"1548","35.99","39.1","45.1","","6.2","5.8","","33.2","4.4","0.7","0.8","41.22","1.05","0.15","29.25","53.69","1.72","0.61","2.73","0.05","","","","0.0","","","","5.0","","87.0","","32-62","","7.0","","","","","10YR 3/1","","FeMn escasas y finas","","firme","","","prismas compuestos irregulares","medios","moderado","Slickensides comunes, medios e intersectados","B2","H","4922","claro","suave","FeMn escasos, finos y precisos","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","80","32","R","arcilloso limoso"
"1549","38.55","","","","8.0","7.1","","","","","","42.05","0.06","0.02","23.51","54.97","0.07","0.41","2.4","0.1","","","","11.2","","","","","","","","85-95","","3.0","","","","x","7.5YR 4/2","","CO3Ca y FeMn escasas y finas","","friable","","","prismas compuestos irregulares","medios","débil","Slickensides comunes, medios. ","B31ca","H","4923","claro","suave","FeMn comunes, precisos y finos","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","100","80","r","franco arcillo limoso"
"1550","35.32","","","","8.1","7.1","","","","","","40.27","","","27.15","56.52","0.07","0.41","2.17","0.05","","","","12.5","","","","","","","","100-115","","","","","","xx","7.5YR 4/4","","FeMn y CO3Ca escasas a comunes, finas","","friable","","","prismas compuestos irregulares","medios","débil","Slickensides comunes, medias, intersectadas. Chorreaduras de MO","B32ca","F","4924","claro","suave","vestigios","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","117","100","r","franco arcillo limoso"
"1551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxx","7.5YR 4/4","","FeMn y CO3Ca escasas a comunes, finas","","muy friable","","","masiva","","","","Cca","","4925","","","FeMn comunes, finos y precisos inherentes al material","1237","ER2-59C","200.0","90.0","Limos lacustres calcáreos","modal","1974-11-28","Carqueja; paspalum","","true","s w","","2 km al NO de Pueblo La Perla - Dpto. San Salvador","161","3157-25-1","33","-31.44775","-58.463762","","","","fresco","uniforme","ligera","hídrica","pedregosidad","grado 0","General Campos","GC","","Entre Ríos","","Peluderte argiacuólico","","","clase 0","ganadero","normal","lenta","","1 - 3%","clase 5","clase 3","media loma alta","","","117","r","franco arcillo limoso"
