"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"12410","27.6","17.8","22.9","5.5","6.4","5.0","7794.0","11.7","2.7","3.0","0.4","21.9","2.7","0.245","22.2","48.6","27.8","1.7","","","","","","0.0","","","","10.6","78.0","63.0","","10-30","","11.0","","","","","10YR 2/2","10YR 4/1","","blando","friable","no adhesivo","no plástico","granular","finos","fuerte","","A1","fresco","8641","claro","suave","","1949","14/1631 C","","100.0","E1 / E3","no modal","1971-05-29","Gramilla, Trébol, Cardo.","","true","","","A 7.5 km al ESE de Est. Udaondo.","R 025","3560-24-4","25","-35.316643","-58.519349","VIII","loma","533 - N/S - 4","fresco","uniforme","nula","","","grado 0","Udaondo","Ud","Es un suelo muy oscuro y profundo, de aptitud agrícola, que se encuentra en un paisaje de lomas muy suavemente onduladas, en posición de loma de la Subregión Pampa Ondulada baja, moderadamente bien drenado, desarrollado a partir de sedimentos loéssicos , no alcalino, no salino con pendiente de 0,5-1 %.","Buenos Aires","","Hapludol thapto árgico","","","clase 0","ganadero","normal","moderadamente lenta","medio","0 - 1%","clase 5","clase 3","loma","6.5","42","0","3","franco limoso"
"12411","18.7","11.9","12.1","6.3","6.7","5.6","10825.0","7.9","2.0","1.7","0.3","16.9","0.72","0.07","18.4","48.0","33.6","1.5","","","","","","0.0","","","","3.3","99.0","79.0","","45-55","","10.0","","","","","10YR 3/4","10YR 5/2","FeMn ++","blando","friable","no adhesivo","no plástico","masiva","","","","A2","fresco","8642","abrupto","suave","cpm","1949","14/1631 C","","100.0","E1 / E3","no modal","1971-05-29","Gramilla, Trébol, Cardo.","","true","","","A 7.5 km al ESE de Est. Udaondo.","R 025","3560-24-4","25","-35.316643","-58.519349","VIII","loma","533 - N/S - 4","fresco","uniforme","nula","","","grado 0","Udaondo","Ud","Es un suelo muy oscuro y profundo, de aptitud agrícola, que se encuentra en un paisaje de lomas muy suavemente onduladas, en posición de loma de la Subregión Pampa Ondulada baja, moderadamente bien drenado, desarrollado a partir de sedimentos loéssicos , no alcalino, no salino con pendiente de 0,5-1 %.","Buenos Aires","","Hapludol thapto árgico","","","clase 0","ganadero","normal","moderadamente lenta","medio","0 - 1%","clase 5","clase 3","loma","6.5","57","42","2","franco"
"12412","30.8","21.3","23.8","6.1","7.2","5.5","6495.0","11.8","4.6","4.6","0.3","33.5","0.27","","17.6","37.3","28.1","1.1","","","","","","0.0","","","","5.5","90.0","80.0","","70-90","","","","","Clsk ++","","7.5YR 3/2","7.5YR 4/2","","duro","firme","adhesivo","plástico","prismas compuestos irregulares","gruesos","moderado","","IIB2t","fresco","8643","claro","suave","","1949","14/1631 C","","100.0","E1 / E3","no modal","1971-05-29","Gramilla, Trébol, Cardo.","","true","","","A 7.5 km al ESE de Est. Udaondo.","R 025","3560-24-4","25","-35.316643","-58.519349","VIII","loma","533 - N/S - 4","fresco","uniforme","nula","","","grado 0","Udaondo","Ud","Es un suelo muy oscuro y profundo, de aptitud agrícola, que se encuentra en un paisaje de lomas muy suavemente onduladas, en posición de loma de la Subregión Pampa Ondulada baja, moderadamente bien drenado, desarrollado a partir de sedimentos loéssicos , no alcalino, no salino con pendiente de 0,5-1 %.","Buenos Aires","","Hapludol thapto árgico","","","clase 0","ganadero","normal","moderadamente lenta","medio","0 - 1%","clase 5","clase 3","loma","6.5","100","57","","franco arcillo limoso"
"12413","22.5","16.1","16.0","6.6","7.4","5.6","7361.0","6.5","4.9","4.4","0.3","23.8","","","10.9","35.8","38.9","1.5","","","","","","0.0","","","","3.1","100.0","84.0","","110-140","","","","","Clsk +","","7.5YR 4/4","7.5YR 6/4","","blando","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","moderado","","IIB3","fresco","8644","gradual","suave","epm","1949","14/1631 C","","100.0","E1 / E3","no modal","1971-05-29","Gramilla, Trébol, Cardo.","","true","","","A 7.5 km al ESE de Est. Udaondo.","R 025","3560-24-4","25","-35.316643","-58.519349","VIII","loma","533 - N/S - 4","fresco","uniforme","nula","","","grado 0","Udaondo","Ud","Es un suelo muy oscuro y profundo, de aptitud agrícola, que se encuentra en un paisaje de lomas muy suavemente onduladas, en posición de loma de la Subregión Pampa Ondulada baja, moderadamente bien drenado, desarrollado a partir de sedimentos loéssicos , no alcalino, no salino con pendiente de 0,5-1 %.","Buenos Aires","","Hapludol thapto árgico","","","clase 0","ganadero","normal","moderadamente lenta","medio","0 - 1%","clase 5","clase 3","loma","6.5","145","100","","franco limoso"
"12414","19.7","15.5","12.9","7.5","7.9","6.4","6278.0","6.9","4.3","3.6","0.7","17.8","","","13.0","36.5","42.3","3.4","","","","","","0.0","","","","","100.0","","","160-180","","","","","","","7.5YR 4/4","7.5YR 6/4","","blando","friable","no adhesivo","no plástico","masiva","","","","IIC","fresco","8645","","","","1949","14/1631 C","","100.0","E1 / E3","no modal","1971-05-29","Gramilla, Trébol, Cardo.","","true","","","A 7.5 km al ESE de Est. Udaondo.","R 025","3560-24-4","25","-35.316643","-58.519349","VIII","loma","533 - N/S - 4","fresco","uniforme","nula","","","grado 0","Udaondo","Ud","Es un suelo muy oscuro y profundo, de aptitud agrícola, que se encuentra en un paisaje de lomas muy suavemente onduladas, en posición de loma de la Subregión Pampa Ondulada baja, moderadamente bien drenado, desarrollado a partir de sedimentos loéssicos , no alcalino, no salino con pendiente de 0,5-1 %.","Buenos Aires","","Hapludol thapto árgico","","","clase 0","ganadero","normal","moderadamente lenta","medio","0 - 1%","clase 5","clase 3","loma","6.5","160","145","","franco"
