"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","98.0","","3.0","7.7","","","","1.4","1.1","0.16","0.3","1.0","0.1","0.02","","4.0","","","","","","96.0","","0.0","","","0.44","","","","","0-35","","","","","","","5 YR 4/3","5 YR 6/3","","","","","","grano suelto","","","","A1","","10167","gradual","suave","","2278","VG 954","","","Sedimentos eólicos","modal","1989-01-01","Desmonte para agricultura","Archivo adjunto","true","s","VI","Pampa Atún, Depto. Robles, Sgo. del Estero","","","","-28.05","-63.983333","Llanura estabilizada","","","","no uniforme","nula","","","","Robles","Rob","","Santiago del Estero","","Torripsamente típico","","","clase 1","agrícola","normal","muy rápida","lento","0 - 1%","clase 5","clase 6","loma","","35","0","","arenoso"
"","98.0","","3.1","7.9","","","","1.8","0.7","0.16","0.4","1.0","0.08","0.01","","3.0","","","","","","96.0","","0.0","","","0.13","","","","","35-80","","","","","","","5 YR 4/3","5 YR 6/4","","","","","","grano suelto","","","","AC","","10168","gradual","suave","","2278","VG 954","","","Sedimentos eólicos","modal","1989-01-01","Desmonte para agricultura","Archivo adjunto","true","s","VI","Pampa Atún, Depto. Robles, Sgo. del Estero","","","","-28.05","-63.983333","Llanura estabilizada","","","","no uniforme","nula","","","","Robles","Rob","","Santiago del Estero","","Torripsamente típico","","","clase 1","agrícola","normal","muy rápida","lento","0 - 1%","clase 5","clase 6","loma","","80","35","","arenoso"
"","100.0","","1.6","7.9","","","","1.7","0.8","0.1","0.4","1.0","0.05","0.01","","4.0","","","","","","95.0","","0.0","","","0.22","","","","","80-+","","","","","","","","5 YR 7/2","","","","","","grano suelto","","","","IIC","","10169","","","","2278","VG 954","","","Sedimentos eólicos","modal","1989-01-01","Desmonte para agricultura","Archivo adjunto","true","s","VI","Pampa Atún, Depto. Robles, Sgo. del Estero","","","","-28.05","-63.983333","Llanura estabilizada","","","","no uniforme","nula","","","","Robles","Rob","","Santiago del Estero","","Torripsamente típico","","","clase 1","agrícola","normal","muy rápida","lento","0 - 1%","clase 5","clase 6","loma","","","80","","arenoso"
