"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"3062","","2.96","3.5","","4.8","","4660.0","2.1","0.4","0.16","0.3","4.2","0.56","0.05","","11.8","4.1","60.1","19.2","0.6","","","","","","","","0.9","84.0","76.0","","0-18","","11.2","","","","","7,5YR 4/4","","","","muy friable","no adhesivo","no plástico","granular","medios","débil","Larvas, lombrices, poros, crotovinas, canalículos","Ap","Húmedo","9027","gradual","suave","","2026","CFI 1338","","90.0","Formación Ituzaingó (diversos autores) Arena y arenisca con distinto grado de coherencia, desde friable a dura","modal","1982-05-24","La vegetación está compuesta por Schizachirium sp., Setarea sp., Eragrostis sp., Sporobolus sp., además de Eringium sp. y Vernonia sp. ","FICHA CORRESPONDIENTE A CONVENIO PARCIALMENTE FINANCIADO POR EL CONSEJO FEDERAL DE INVERSIONES.","true","","","En la Estancia del Sr. Alfredo Fabiani sobre camino interno en sentido paralelo a la ruta a unos 1200 mts. del casco hacia el sur, frente a dos lagunas secas. - Departamento de San Miguel.","7C-324","","1225","-27.657538","-57.196568","","","","fresco húmedo","no uniforme","ligera","hídrica","","","Loreto","Lto","","Corrientes","","Hapludalfes típicos, franco fina ","","","","agricolo-ganadero","normal","moderadamente rápida","medio","3 - 10%","clase 5","clase 5","loma","4.8","18","0","Abundantes","areno franco"
"3063","","2.5","4.1","","4.6","","9040.0","1.3","0.6","0.3","0.3","11.6","0.42","0.046","","10.5","4.1","53.0","20.0","0.8","","","","","","","","1.0","60.0","71.0","","18-46","","9.1","","","","","5YR 3/4","","","","muy friable","no adhesivo","no plástico","granular","medios","débil","Poros, crotovinas, canalículos","A","Húmedo","9028","claro","suave","","2026","CFI 1338","","90.0","Formación Ituzaingó (diversos autores) Arena y arenisca con distinto grado de coherencia, desde friable a dura","modal","1982-05-24","La vegetación está compuesta por Schizachirium sp., Setarea sp., Eragrostis sp., Sporobolus sp., además de Eringium sp. y Vernonia sp. ","FICHA CORRESPONDIENTE A CONVENIO PARCIALMENTE FINANCIADO POR EL CONSEJO FEDERAL DE INVERSIONES.","true","","","En la Estancia del Sr. Alfredo Fabiani sobre camino interno en sentido paralelo a la ruta a unos 1200 mts. del casco hacia el sur, frente a dos lagunas secas. - Departamento de San Miguel.","7C-324","","1225","-27.657538","-57.196568","","","","fresco húmedo","no uniforme","ligera","hídrica","","","Loreto","Lto","","Corrientes","","Hapludalfes típicos, franco fina ","","","","agricolo-ganadero","normal","moderadamente rápida","medio","3 - 10%","clase 5","clase 5","loma","4.6","46","18","Comunes","areno franco"
"3064","","3.34","5.2","","4.7","","8440.0","2.1","0.8","0.14","0.3","20.2","0.35","0.046","","8.2","4.0","50.6","16.0","0.6","","","","","","","","1.8","64.0","64.0","","46-78","","7.6","","","","","2,5YR 3/4","","","","muy friable","ligeramente adhesivo","no plástico","bloques subangulares","medios","débil","Poros, crotovinas, canalículos","BAt","Fresco","9029","gradual","suave","","2026","CFI 1338","","90.0","Formación Ituzaingó (diversos autores) Arena y arenisca con distinto grado de coherencia, desde friable a dura","modal","1982-05-24","La vegetación está compuesta por Schizachirium sp., Setarea sp., Eragrostis sp., Sporobolus sp., además de Eringium sp. y Vernonia sp. ","FICHA CORRESPONDIENTE A CONVENIO PARCIALMENTE FINANCIADO POR EL CONSEJO FEDERAL DE INVERSIONES.","true","","","En la Estancia del Sr. Alfredo Fabiani sobre camino interno en sentido paralelo a la ruta a unos 1200 mts. del casco hacia el sur, frente a dos lagunas secas. - Departamento de San Miguel.","7C-324","","1225","-27.657538","-57.196568","","","","fresco húmedo","no uniforme","ligera","hídrica","","","Loreto","Lto","","Corrientes","","Hapludalfes típicos, franco fina ","","","","agricolo-ganadero","normal","moderadamente rápida","medio","3 - 10%","clase 5","clase 5","loma","4.7","78","46","Escasas ","franco arcillo arenoso"
"3065","","3.56","5.7","","5.0","","12356.0","2.3","0.9","0.09","0.2","21.2","0.27","0.039","","9.8","4.3","48.3","15.9","0.6","","","","","","","","1.8","61.0","65.0","","78 +","","6.9","","","","","2,5YR 3/6","","","","friable","ligeramente adhesivo","ligeramente plástico","bloques subangulares","medios","moderado","Poros, crotovinas, gravillas","Bt","Húmedo","9030","","","","2026","CFI 1338","","90.0","Formación Ituzaingó (diversos autores) Arena y arenisca con distinto grado de coherencia, desde friable a dura","modal","1982-05-24","La vegetación está compuesta por Schizachirium sp., Setarea sp., Eragrostis sp., Sporobolus sp., además de Eringium sp. y Vernonia sp. ","FICHA CORRESPONDIENTE A CONVENIO PARCIALMENTE FINANCIADO POR EL CONSEJO FEDERAL DE INVERSIONES.","true","","","En la Estancia del Sr. Alfredo Fabiani sobre camino interno en sentido paralelo a la ruta a unos 1200 mts. del casco hacia el sur, frente a dos lagunas secas. - Departamento de San Miguel.","7C-324","","1225","-27.657538","-57.196568","","","","fresco húmedo","no uniforme","ligera","hídrica","","","Loreto","Lto","","Corrientes","","Hapludalfes típicos, franco fina ","","","","agricolo-ganadero","normal","moderadamente rápida","medio","3 - 10%","clase 5","clase 5","loma","5.0","","78","Escasas","franco arcillo arenoso"
