"analitico_registro","analitico_humedad","analitico_s","analitico_t","analitico_ph_pasta","analitico_ph_h2o","analitico_ph_kcl","analitico_resistencia_pasta","analitico_base_ca","analitico_base_mg","analitico_base_k","analitico_base_na","analitico_arcilla","analitico_carbono_organico_c","analitico_carbono_organico_n","analitico_limo_2_20","analitico_limo_2_50","analitico_arena_muy_fina","analitico_arena_fina","analitico_arena_media","analitico_arena_gruesa","analitico_arena_muy_gruesa","analitico_arena_total","analitico_gravas","analitico_ca_co3","analitico_agua_15_atm","analitico_agua_util","analitico_conductividad","analitico_h","analitico_saturacion_t","analitico_saturacion_s_h","analitico_densidad_aparente","analitico_profundidad_muestra","analitico_agua_3_atm","analitico_carbono_organico_cn","analitico_base_al","analitico_p_ppm","barnices","co3","color_humedo_hvc","color_seco_hvc","concreciones","consistencia_en_seco","consistencia_en_humedo","consistencia_adhesividad","consistencia_plasticidad","estructura_tipo","estructura_clase","estructura_grado","formaciones_especiales","horizonte","humedad","id","limite_tipo","limite_forma","moteados","perfil_id","perfil_numero","perfil_profundidad_napa","perfil_cobertura_vegetal","perfil_material_original","perfil_modal","perfil_fecha","perfil_vegetacion_o_cultivos","perfil_observaciones","perfil_publico","perfil_capacidad_subclases","perfil_capacidad_clase","perfil_ubicacion_descripcion","perfil_ubicacion_recorrido","perfil_ubicacion_mosaico","perfil_ubicacion_aerofoto","perfil_ubicacion_latitud","perfil_ubicacion_longitud","perfil_paisaje_tipo","perfil_paisaje_forma","perfil_paisaje_simbolo","perfil_humedad_subclases","perfil_humedad_clase","perfil_erosion_clase","perfil_erosion_subclase","perfil_pedregosidad_clase","perfil_pedregosidad_subclase","perfil_serie_nombre","perfil_serie_simbolo","perfil_serie_descripcion","perfil_serie_provincia","perfil_grupo_codigo","perfil_grupo_descripcion","perfil_fase_codigo","perfil_fase_nombre","perfil_sales","perfil_uso_de_la_tierra","perfil_relieve","perfil_permeabilidad","perfil_escurrimiento","perfil_pendiente","perfil_anegamiento","perfil_drenaje","perfil_posicion","ph","profundidad_inferior","profundidad_superior","raices","textura"
"","","","16.01","7.0","","","803.0","","","1.46","0.52","14.1","2.27","0.17","","56.6","","","","","","29.3","","1.32","","","","","","100.0","","0 - 18","","13.4","","","","","5YR 3/2","5YR 4/2","","blando","friable","no adhesivo","ligeramente plástico","bloques subangulares","finos","débil","","A1","","14372","claro","suave","","3178","3178","","","","modal","1982-03-19","","Localización estimada","true","","I","","","","","-25.4031","-64.6506","","","","","","","","","","Las Delicias","","","Salta","","","","","","","normal","moderada","","0 - 1%","","clase 4","","7.0","18","0","","franco limoso"
"","","","20.49","7.5","","","638.0","","","0.8","0.79","14.9","0.9","0.07","","57.0","","","","","","28.1","","3.07","","","","","","100.0","","18 - 42","","12.9","","","","","5YR 3/3","5YR 4/2","","blando","friable","no adhesivo","ligeramente plástico","bloques subangulares","finos","débil","Micelios de carbonato de calcio, abundante y sobresaliente","C1","","14373","abrupto","suave","","3178","3178","","","","modal","1982-03-19","","Localización estimada","true","","I","","","","","-25.4031","-64.6506","","","","","","","","","","Las Delicias","","","Salta","","","","","","","normal","moderada","","0 - 1%","","clase 4","","7.5","42","18","","franco limoso"
"","","","14.9","7.9","","","721.0","","","0.64","0.79","12.1","0.63","0.05","","46.3","","","","","","41.6","","3.65","","","","","","100.0","","42 - 70","","12.6","","","","","5YR 4/3","5YR 5/3","","blando","muy friable","no adhesivo","ligeramente plástico","bloques subangulares","finos","","Micelios de carbonato de calcio, abundante y sobresaliente","C2","","14374","abrupto","suave","","3178","3178","","","","modal","1982-03-19","","Localización estimada","true","","I","","","","","-25.4031","-64.6506","","","","","","","","","","Las Delicias","","","Salta","","","","","","","normal","moderada","","0 - 1%","","clase 4","","7.9","70","42","","franco"
"","","","7.19","7.7","","","972.0","","","0.54","0.75","7.3","0.2","0.01","","42.7","","","","","","50.0","","4.89","","","6.0","","","100.0","","70 - 115+","","20.0","","","","","5YR 5/4","5YR 6/6","","blando","muy friable","no adhesivo","no plástico","masiva","","","Presencia de micelios de carbonato de calcio, abundante y sobresaliente.","C3","","14375","","","","3178","3178","","","","modal","1982-03-19","","Localización estimada","true","","I","","","","","-25.4031","-64.6506","","","","","","","","","","Las Delicias","","","Salta","","","","","","","normal","moderada","","0 - 1%","","clase 4","","7.7","115","70","","franco arenoso"
